month,day_type,hour,outdoor_dry_bulb_temperature,outdoor_dry_bulb_temperature_predicted_6h,outdoor_dry_bulb_temperature_predicted_12h,outdoor_dry_bulb_temperature_predicted_24h,outdoor_relative_humidity,outdoor_relative_humidity_predicted_6h,outdoor_relative_humidity_predicted_12h,outdoor_relative_humidity_predicted_24h,diffuse_solar_irradiance,diffuse_solar_irradiance_predicted_6h,diffuse_solar_irradiance_predicted_12h,diffuse_solar_irradiance_predicted_24h,direct_solar_irradiance,direct_solar_irradiance_predicted_6h,direct_solar_irradiance_predicted_12h,direct_solar_irradiance_predicted_24h,carbon_intensity,non_shiftable_load,solar_generation,electrical_storage_soc,net_electricity_consumption,electricity_pricing,electricity_pricing_predicted_6h,electricity_pricing_predicted_12h,electricity_pricing_predicted_24h,action
8.0,1.0,10.0,21.7,22.2,20.6,21.7,73.0,71.0,73.0,76.0,778.0,444.0,0.0,436.0,734.0,174.0,0.0,95.0,0.212871689040039,1.531249997965495,1.878027776082357,0.040691822307061545,-0.06092128127420038,0.22,0.54,0.22,0.22,0.05560487136244774
8.0,1.0,11.0,22.2,21.1,19.4,21.7,71.0,76.0,81.0,73.0,903.0,392.0,0.0,604.0,811.0,396.0,0.0,209.0,0.2257099151513672,1.783783333333334,2.5103999837239583,0.0913495561565621,-0.37075049559093687,0.22,0.54,0.22,0.22,-0.32335910201072693
8.0,1.0,12.0,22.8,20.6,20.0,22.2,68.0,78.0,81.0,71.0,964.0,231.0,0.0,589.0,815.0,320.0,0.0,144.0,0.2346078929833984,1.873377775065105,2.9721055704752604,0.0,-1.6377148715423813,0.22,0.54,0.22,0.22,-0.13903024792671204
8.0,1.0,13.0,22.8,20.6,19.4,21.0,71.0,73.0,87.0,78.0,966.0,27.0,0.0,554.0,747.0,143.0,0.0,133.0,0.2428606982099609,2.34505,3.215816655476888,0.0,-0.870766655476888,0.22,0.54,0.22,0.22,-0.44634273648262024
8.0,1.0,14.0,22.2,20.0,19.4,21.0,73.0,76.0,87.0,78.0,683.0,0.0,0.0,907.0,291.0,0.0,0.0,685.0,0.242239251699707,2.2885194458007807,3.239544423421224,0.0,-0.9510249776204431,0.22,0.54,0.22,0.22,0.6892261505126953
8.0,1.0,15.0,22.8,20.6,19.4,22.8,71.0,70.0,90.0,68.0,522.0,0.0,0.0,789.0,153.0,0.0,0.0,777.0,0.242680302368164,2.5597000000000008,3.077133341471354,0.6463401179998213,3.8935486909460124,0.22,0.22,0.22,0.22,0.255499005317688
8.0,1.0,16.0,22.2,20.6,18.9,22.8,71.0,73.0,90.0,67.0,444.0,0.0,0.0,631.0,174.0,0.0,0.0,703.0,0.2452496696010742,2.487122224934895,2.6359555587768555,0.8797689443216851,1.4863304466767633,0.54,0.22,0.22,0.54,-0.37942689657211304
8.0,1.0,17.0,21.1,19.4,18.3,22.2,76.0,81.0,93.0,68.0,392.0,0.0,0.0,443.0,396.0,0.0,0.0,585.0,0.2461469423500976,2.41095,1.9656666717529296,0.47122139982167055,-1.9830013738926981,0.54,0.22,0.22,0.54,0.6736971139907837
8.0,1.0,18.0,20.6,20.0,18.9,23.3,78.0,81.0,90.0,79.0,231.0,0.0,15.0,245.0,320.0,0.0,14.0,337.0,0.2427593985805664,2.5931277750651045,1.075016674041748,0.9999785685023995,5.116487468517477,0.54,0.22,0.22,0.54,-0.41693198680877686
8.0,1.0,19.0,20.6,19.4,20.0,22.8,73.0,87.0,87.0,68.0,27.0,0.0,116.0,27.0,143.0,0.0,42.0,147.0,0.2415094735551758,3.124483333333333,0.1361666644414266,0.8284719122685084,1.9883166688919065,0.54,0.22,0.22,0.54,-0.3164038360118866
8.0,1.0,20.0,20.0,19.4,20.0,22.8,76.0,87.0,87.0,61.0,0.0,0.0,252.0,0.0,0.0,0.0,74.0,0.0,0.2435890921015625,3.0488611124674465,0.0,0.4849633763045898,1.0239272353228763,0.54,0.22,0.22,0.54,0.5367155075073242
8.0,1.0,21.0,20.6,19.4,20.0,20.0,70.0,90.0,84.0,84.0,0.0,0.0,292.0,0.0,0.0,0.0,35.0,0.0,0.2407391921699218,3.568816666666667,0.0,0.9934778271150746,7.00370452338943,0.22,0.22,0.22,0.22,0.4815666079521179
8.0,1.0,22.0,20.6,18.9,21.7,20.6,73.0,90.0,76.0,78.0,0.0,0.0,436.0,0.0,0.0,0.0,95.0,0.0,0.229270379796875,2.022833333333333,0.0,0.9999707103449545,2.068445270800676,0.22,0.22,0.22,0.22,-0.6053112149238586
8.0,1.0,23.0,19.4,18.3,21.7,20.6,81.0,93.0,73.0,78.0,0.0,0.0,604.0,0.0,0.0,0.0,209.0,0.0,0.2152947268957519,2.4983499999999994,0.0,0.8284640541110634,1.4983499999999994,0.22,0.22,0.22,0.22,-0.6269250512123108
8.0,1.0,24.0,20.0,18.9,22.2,19.4,81.0,90.0,71.0,79.0,0.0,15.0,589.0,0.0,0.0,14.0,144.0,0.0,0.1915788613100585,0.8819222218831377,0.0,0.16742287276598822,-3.1302773086996174,0.22,0.22,0.22,0.22,-0.44305309653282166
8.0,2.0,1.0,19.4,20.0,21.0,20.0,87.0,87.0,78.0,78.0,0.0,116.0,554.0,0.0,0.0,42.0,133.0,0.0,0.1727136117854004,0.8996499999999998,0.0,0.0,-0.10364886605222967,0.22,0.22,0.22,0.22,-0.15010292828083038
8.0,2.0,2.0,19.4,20.0,21.0,19.4,87.0,87.0,78.0,84.0,0.0,252.0,907.0,0.0,0.0,74.0,685.0,0.0,0.1668172895336914,0.700794443766276,0.0,0.0,0.700794443766276,0.22,0.22,0.22,0.22,0.5948581695556641
8.0,2.0,3.0,19.4,20.0,22.8,19.4,90.0,84.0,68.0,84.0,0.0,292.0,789.0,0.0,0.0,35.0,777.0,0.0,0.1635285398957519,0.7750833333333331,0.0,0.5643128087460801,4.582046082015148,0.22,0.22,0.22,0.22,-0.7242586016654968
8.0,2.0,4.0,18.9,21.7,22.8,19.4,90.0,76.0,67.0,84.0,0.0,436.0,631.0,0.0,0.0,95.0,703.0,0.0,0.1625312271875,0.776538889567057,0.0,0.0,-2.588741332740711,0.22,0.22,0.54,0.22,-0.24059656262397766
8.0,2.0,5.0,18.3,21.7,22.2,18.9,93.0,73.0,68.0,87.0,0.0,604.0,443.0,0.0,0.0,209.0,585.0,0.0,0.1673587400671387,0.6999499999999999,0.0,0.0,0.6999499999999999,0.22,0.22,0.54,0.22,0.49689850211143494
8.0,2.0,6.0,18.9,22.2,23.3,19.4,90.0,71.0,79.0,84.0,15.0,589.0,245.0,27.0,14.0,144.0,337.0,144.0,0.1707614967763671,0.6742111114501955,0.04240555540720622,0.4684386366052319,3.8118299447900346,0.22,0.22,0.54,0.22,0.7422897815704346
8.0,2.0,7.0,20.0,21.0,22.8,21.1,87.0,78.0,68.0,76.0,116.0,554.0,27.0,192.0,42.0,133.0,147.0,395.0,0.183889502395996,2.0826166666666666,0.1614666657447815,0.9999578869523107,5.584050675731523,0.22,0.22,0.54,0.22,0.5534735321998596
8.0,2.0,8.0,20.0,21.0,22.8,22.8,87.0,78.0,61.0,66.0,252.0,907.0,0.0,404.0,74.0,685.0,0.0,609.0,0.1978049264521484,0.7784833333333333,0.48999999968210856,0.999955025190641,0.2884666476418735,0.22,0.22,0.54,0.22,0.5403510332107544
8.0,2.0,9.0,20.0,22.8,20.0,24.4,84.0,68.0,84.0,64.0,292.0,789.0,0.0,611.0,35.0,777.0,0.0,730.0,0.2108287670388183,1.1408833333333332,1.1226833305358883,0.9999550251776044,0.018200002721433295,0.22,0.22,0.22,0.22,-0.05470762774348259
8.0,2.0,10.0,21.7,22.8,20.6,23.9,76.0,67.0,78.0,66.0,436.0,631.0,0.0,778.0,95.0,703.0,0.0,793.0,0.2233762446647949,1.382122220865886,1.8194499944051106,0.9399083031391794,-0.7874408441161276,0.22,0.54,0.22,0.22,-0.5603638291358948
8.0,2.0,11.0,21.7,22.2,20.6,25.0,73.0,68.0,78.0,62.0,604.0,443.0,0.0,897.0,209.0,585.0,0.0,811.0,0.2393086775073242,1.363616666666667,2.4495666631062822,0.5678825833659393,-3.2869384514505784,0.22,0.54,0.22,0.22,-0.00781370047479868
8.0,2.0,12.0,22.2,23.3,19.4,25.0,71.0,79.0,79.0,58.0,589.0,245.0,0.0,958.0,144.0,337.0,0.0,815.0,0.2447691677241211,1.475511112467448,2.913927759806315,0.5593063356897484,-1.488421981618693,0.22,0.54,0.22,0.22,-0.6339196562767029
8.0,2.0,13.0,21.0,22.8,20.0,25.0,78.0,68.0,78.0,58.0,554.0,27.0,0.0,960.0,133.0,147.0,0.0,819.0,0.2435676361811523,1.4024333333333328,3.1456666666666666,0.0,-5.133731495476025,0.22,0.54,0.22,0.22,0.2963922619819641
8.0,2.0,14.0,21.0,22.8,19.4,24.4,78.0,61.0,84.0,58.0,907.0,0.0,0.0,901.0,685.0,0.0,0.0,812.0,0.2433008352714843,2.004255554199218,3.1721778004964194,0.27226251228657355,0.728894037438137,0.22,0.54,0.22,0.22,0.6515583992004395
8.0,2.0,15.0,22.8,20.0,19.4,25.0,68.0,84.0,84.0,56.0,789.0,0.0,0.0,790.0,777.0,0.0,0.0,771.0,0.2491606824584961,2.791433333333333,2.9886499938964843,0.887431918037245,3.9725438504453323,0.22,0.22,0.22,0.22,0.4216451644897461
8.0,2.0,16.0,22.8,20.6,19.4,23.9,67.0,78.0,84.0,64.0,631.0,0.0,0.0,632.0,703.0,0.0,0.0,604.0,0.2508627875458984,1.3993444417317706,2.571494455973307,0.9999456042664093,-0.400995890560766,0.54,0.22,0.22,0.54,0.4941142797470093
8.0,2.0,17.0,22.2,20.6,18.9,23.3,68.0,78.0,87.0,64.0,443.0,0.0,0.0,362.0,585.0,0.0,0.0,293.0,0.2472610998481445,1.18755,1.9298666661580406,0.999945001769477,-0.742320179123342,0.54,0.22,0.22,0.54,0.6242038607597351
8.0,2.0,18.0,23.3,19.4,19.4,22.8,79.0,79.0,84.0,64.0,245.0,0.0,27.0,124.0,337.0,0.0,144.0,31.0,0.2365138431572265,2.2189333333333328,1.0620666688283287,0.9999450017667324,1.1568666644890013,0.54,0.22,0.22,0.54,0.22284303605556488
8.0,2.0,19.0,22.8,20.0,21.1,22.2,68.0,78.0,76.0,68.0,27.0,0.0,192.0,13.0,147.0,0.0,395.0,13.0,0.2257806089484863,3.496466666666667,0.1260333346525828,0.9999450017667324,3.3704333320140845,0.54,0.22,0.22,0.54,0.29498061537742615
8.0,2.0,20.0,22.8,19.4,22.8,21.1,61.0,84.0,66.0,78.0,0.0,0.0,404.0,0.0,0.0,0.0,609.0,0.0,0.2217600739992676,3.4676833333333343,0.0,0.9999450017667324,3.4676833333333343,0.54,0.22,0.22,0.54,-0.19793464243412018
8.0,2.0,21.0,20.0,19.4,24.4,20.6,84.0,84.0,64.0,78.0,0.0,0.0,611.0,0.0,0.0,0.0,730.0,0.0,0.2180475630119629,3.1337166666666665,0.0,0.8284383455328412,2.1337166666666665,0.22,0.22,0.22,0.22,0.22900868952274323
8.0,2.0,22.0,20.6,19.4,23.9,20.6,78.0,84.0,66.0,73.0,0.0,0.0,778.0,0.0,0.0,0.0,793.0,0.0,0.2063346791623535,2.1391888875325527,0.0,0.9999442204737626,3.344002676126128,0.22,0.22,0.22,0.22,-0.23621369898319244
8.0,2.0,23.0,20.6,18.9,25.0,20.0,78.0,87.0,62.0,76.0,0.0,0.0,897.0,0.0,0.0,0.0,811.0,0.0,0.1926318486711425,2.5081500000000005,0.0,0.8284375642398715,1.5081500000000005,0.22,0.22,0.22,0.22,-0.5303454995155334
8.0,2.0,24.0,19.4,19.4,25.0,18.9,79.0,84.0,58.0,84.0,0.0,27.0,958.0,0.0,0.0,144.0,815.0,0.0,0.1794455383181152,0.7518138895670576,0.0,0.26828090556343887,-2.6422021329458607,0.22,0.22,0.22,0.22,-0.5336718559265137
8.0,3.0,1.0,20.0,21.1,25.0,19.4,78.0,76.0,58.0,81.0,0.0,192.0,960.0,0.0,0.0,395.0,819.0,0.0,0.1649591791411132,0.9564166666666664,0.0,0.0,-0.6697853884896118,0.22,0.22,0.22,0.22,0.07841480523347855
8.0,3.0,2.0,19.4,22.8,24.4,20.0,84.0,66.0,58.0,81.0,0.0,404.0,901.0,0.0,0.0,609.0,812.0,0.0,0.1573014365639648,1.3497333333333337,0.0,0.07143489935416546,1.8515572606964046,0.22,0.22,0.22,0.22,-0.31240808963775635
8.0,3.0,3.0,19.4,24.4,25.0,19.4,84.0,64.0,56.0,84.0,0.0,611.0,790.0,0.0,0.0,730.0,771.0,0.0,0.1590283751489258,0.8530500000000004,0.0,0.0,0.4321742715500004,0.22,0.22,0.22,0.22,-0.21282631158828735
8.0,3.0,4.0,19.4,23.9,23.9,18.9,84.0,66.0,64.0,87.0,0.0,778.0,632.0,0.0,0.0,793.0,604.0,0.0,0.1568993387729492,1.1436944417317711,0.0,0.0,1.1436944417317711,0.22,0.22,0.54,0.22,0.5869358777999878
8.0,3.0,5.0,18.9,25.0,23.3,18.9,87.0,62.0,64.0,87.0,0.0,897.0,362.0,0.0,0.0,811.0,293.0,0.0,0.1573835227626953,1.5418666666666674,0.0,0.5567816607752011,5.298022842583185,0.22,0.22,0.54,0.22,-0.3583192825317383
8.0,3.0,6.0,19.4,25.0,22.8,18.9,84.0,58.0,64.0,87.0,27.0,958.0,124.0,13.0,144.0,815.0,31.0,7.0,0.1679024746179199,0.6747277781168622,0.0533888885974884,0.16991665094724787,-1.6717552744233437,0.22,0.22,0.54,0.22,0.12135397642850876
8.0,3.0,7.0,21.1,25.0,22.2,20.0,76.0,58.0,68.0,81.0,192.0,960.0,13.0,80.0,395.0,819.0,13.0,5.0,0.1787227368083496,0.6856666666666668,0.1814333330790202,0.280467991890886,1.280846845878616,0.22,0.22,0.54,0.22,-0.0857934057712555
8.0,3.0,8.0,22.8,24.4,21.1,21.1,66.0,58.0,78.0,76.0,404.0,901.0,0.0,418.0,609.0,812.0,0.0,512.0,0.2031152252260742,1.798777778116862,0.5152055578231811,0.1863038493965576,0.7345314742254196,0.22,0.22,0.54,0.22,-0.44693058729171753
8.0,3.0,9.0,24.4,25.0,20.6,23.9,64.0,56.0,78.0,64.0,611.0,790.0,0.0,616.0,730.0,771.0,0.0,736.0,0.2138146144506836,1.17345,1.0972499993642173,0.0,-1.0407957177376057,0.22,0.22,0.22,0.22,0.7380273938179016
8.0,3.0,10.0,23.9,23.9,20.6,25.6,66.0,64.0,73.0,60.0,778.0,632.0,0.0,778.0,793.0,604.0,0.0,793.0,0.2155149753793945,1.8509444437662763,1.7573388900756841,0.6859005404094931,4.816656000198174,0.22,0.54,0.22,0.22,-0.0834311842918396
8.0,3.0,11.0,25.0,23.3,20.0,23.3,62.0,64.0,76.0,71.0,897.0,362.0,0.0,897.0,811.0,293.0,0.0,739.0,0.2312306065280761,2.05615,2.559516662597656,0.5943295550170765,-1.0372875459220747,0.22,0.54,0.22,0.22,-0.20025484263896942
8.0,3.0,12.0,25.0,22.8,18.9,22.2,58.0,64.0,84.0,71.0,958.0,124.0,0.0,720.0,815.0,31.0,0.0,276.0,0.2402374281679687,2.133055554199218,2.997616668701172,0.3745373301369324,-2.1460986927310097,0.22,0.54,0.22,0.22,0.010615450330078602
8.0,3.0,13.0,25.0,22.2,19.4,22.2,58.0,68.0,81.0,71.0,960.0,13.0,0.0,474.0,819.0,13.0,0.0,66.0,0.2455476162016601,1.9538333333333335,3.2415999959309896,0.38420775106472255,-1.219832800394283,0.22,0.54,0.22,0.22,0.5697807669639587
8.0,3.0,14.0,24.4,21.1,20.0,22.2,58.0,78.0,81.0,73.0,901.0,0.0,0.0,441.0,812.0,0.0,0.0,30.0,0.2436962609633789,1.468777779134114,3.265716669718424,0.924709279686964,1.8493883824801678,0.22,0.54,0.22,0.22,0.09887322038412094
8.0,3.0,15.0,25.0,20.6,19.4,21.7,56.0,78.0,84.0,76.0,790.0,0.0,0.0,328.0,771.0,0.0,0.0,18.0,0.2456527640541992,1.8611166666666668,3.0606500244140626,0.9999232094153,-0.6711620721443645,0.22,0.22,0.22,0.22,0.6536601781845093
8.0,3.0,16.0,23.9,20.6,18.9,20.6,64.0,73.0,87.0,81.0,632.0,0.0,0.0,446.0,604.0,0.0,0.0,206.0,0.2490760769194336,4.569749999999998,2.6233166681925457,0.9999227965935322,1.9464309247768634,0.54,0.22,0.22,0.54,0.5367315411567688
8.0,3.0,17.0,23.3,20.0,18.9,20.0,64.0,76.0,87.0,81.0,362.0,0.0,0.0,437.0,293.0,0.0,0.0,482.0,0.247514030543457,3.683266666666668,1.934166659037272,0.9999227965916516,1.7491000076184309,0.54,0.22,0.22,0.54,-0.20938460528850555
8.0,3.0,18.0,22.8,18.9,18.9,20.0,64.0,84.0,87.0,78.0,124.0,0.0,13.0,239.0,31.0,0.0,7.0,325.0,0.2499685324682617,2.856033333333332,1.0204000021616617,0.8284161403577606,0.8356333311716704,0.54,0.22,0.22,0.54,0.32135191559791565
8.0,3.0,19.0,22.2,19.4,20.0,19.4,68.0,81.0,81.0,81.0,13.0,0.0,80.0,23.0,13.0,0.0,5.0,135.0,0.2512759870454101,2.027916666666667,0.09073333342870078,0.9999220152813318,3.1281047569547455,0.54,0.22,0.22,0.54,-0.4655953049659729
8.0,3.0,20.0,21.1,20.0,21.1,19.4,78.0,81.0,76.0,79.0,0.0,0.0,418.0,0.0,0.0,0.0,512.0,0.0,0.2456024326176757,2.519816666666666,0.0,0.8284153590474408,1.519816666666666,0.54,0.22,0.22,0.54,-0.204746276140213
8.0,3.0,21.0,20.6,19.4,23.9,19.4,78.0,84.0,64.0,84.0,0.0,0.0,616.0,0.0,0.0,0.0,736.0,0.0,0.2378348357280273,1.7197500000000003,0.0,0.6036950350387265,0.4094782651102866,0.22,0.22,0.22,0.22,-0.06800469011068344
8.0,3.0,22.0,20.6,18.9,25.6,18.9,73.0,87.0,60.0,84.0,0.0,0.0,778.0,0.0,0.0,0.0,793.0,0.0,0.2148102522128906,2.499250000000001,0.0,0.5290562155303661,2.0640551151637405,0.22,0.22,0.22,0.22,0.1080346554517746
8.0,3.0,23.0,20.0,18.9,23.3,18.9,76.0,87.0,71.0,87.0,0.0,0.0,897.0,0.0,0.0,0.0,739.0,0.0,0.1966851073596191,1.1996333333333329,0.0,0.6274724925080563,1.8909990813907127,0.22,0.22,0.22,0.22,0.7386545538902283
8.0,3.0,24.0,18.9,18.9,22.2,20.0,84.0,87.0,71.0,68.0,0.0,13.0,720.0,0.0,0.0,7.0,276.0,0.0,0.1755839986604004,1.2555611124674484,0.0,0.9999183995616407,3.820484124023921,0.22,0.22,0.22,0.22,0.6983108520507812
8.0,4.0,1.0,19.4,20.0,22.2,18.9,81.0,81.0,71.0,84.0,0.0,80.0,474.0,0.0,0.0,5.0,66.0,0.0,0.1702522162810058,1.1118,0.0,0.9999163955520098,1.111788315266154,0.22,0.22,0.22,0.22,-0.7215876579284668
8.0,4.0,2.0,20.0,21.1,22.2,20.0,81.0,76.0,73.0,78.0,0.0,418.0,441.0,0.0,0.0,512.0,30.0,0.0,0.1580840378002929,0.9489666666666672,0.0,0.8284097393181187,-0.05103333333333271,0.22,0.22,0.22,0.22,-0.23304463922977448
8.0,4.0,3.0,19.4,23.9,21.7,19.4,84.0,64.0,76.0,81.0,0.0,616.0,328.0,0.0,0.0,736.0,18.0,0.0,0.1569343742145996,0.916383333333334,0.0,0.5726316014791875,-0.5749764975650968,0.22,0.22,0.22,0.22,-0.41413557529449463
8.0,4.0,4.0,18.9,25.6,20.6,19.4,87.0,60.0,81.0,81.0,0.0,778.0,446.0,0.0,0.0,793.0,206.0,0.0,0.1608464944743652,0.8755055552164711,0.0,0.1287355692567337,-1.7747353765192053,0.22,0.22,0.54,0.22,0.19664040207862854
8.0,4.0,5.0,18.9,23.3,20.0,19.4,87.0,71.0,81.0,81.0,0.0,897.0,437.0,0.0,0.0,739.0,482.0,0.0,0.1677028653454589,0.8709333333333337,0.0,0.3078678042264642,2.1293216348854487,0.22,0.22,0.54,0.22,0.5820544958114624
8.0,4.0,6.0,18.9,22.2,20.0,19.4,87.0,71.0,78.0,79.0,13.0,720.0,239.0,18.0,7.0,276.0,325.0,52.0,0.1690094340007324,0.824711111450195,0.04409444419542949,0.8600042566412626,4.505435374104768,0.22,0.22,0.54,0.22,0.07975544780492783
8.0,4.0,7.0,20.0,22.2,19.4,20.0,81.0,71.0,81.0,76.0,80.0,474.0,23.0,111.0,5.0,66.0,135.0,47.0,0.1827238922165527,0.9940166666666664,0.19659999990463256,0.9326582780693743,1.307804820191268,0.22,0.22,0.54,0.22,0.5382718443870544
8.0,4.0,8.0,21.1,22.2,19.4,20.0,76.0,73.0,79.0,78.0,418.0,441.0,0.0,218.0,512.0,30.0,0.0,28.0,0.200148591244873,1.13925,0.5722222220102946,0.9999080860747578,1.0312522274297442,0.22,0.22,0.54,0.22,0.6477529406547546
8.0,4.0,9.0,23.9,21.7,19.4,20.6,64.0,76.0,84.0,73.0,616.0,328.0,0.0,355.0,736.0,18.0,0.0,88.0,0.2059944713198242,1.735066666666666,1.2408500029246012,0.9999077233660687,0.49421454890467587,0.22,0.22,0.22,0.22,-0.03808051347732544
8.0,4.0,10.0,25.6,20.6,18.9,21.1,60.0,81.0,84.0,73.0,778.0,446.0,0.0,386.0,793.0,206.0,0.0,41.0,0.2118523943952636,1.6102555541992185,1.9101722208658853,0.9581127865994732,-0.5436094636948938,0.22,0.54,0.22,0.22,0.7012336254119873
8.0,4.0,11.0,23.3,20.0,18.9,21.7,71.0,81.0,87.0,73.0,897.0,437.0,0.0,615.0,739.0,482.0,0.0,262.0,0.2260206937766113,3.5033000000000003,2.500799987792969,0.999907532961849,1.2940464527659512,0.22,0.54,0.22,0.22,-0.2773555517196655
8.0,4.0,12.0,22.2,20.0,20.0,21.7,71.0,78.0,68.0,70.0,720.0,239.0,0.0,958.0,276.0,325.0,0.0,749.0,0.2279598660207519,4.135400000000001,2.94711664835612,0.8284008767279578,0.18828335164388044,0.22,0.54,0.22,0.22,-0.5198085308074951
8.0,4.0,13.0,22.2,19.4,18.9,21.7,71.0,81.0,84.0,73.0,474.0,23.0,0.0,960.0,66.0,135.0,0.0,819.0,0.2254461042280273,4.0516,3.202799997965495,0.27866767814563836,-2.477663621044566,0.22,0.54,0.22,0.22,-0.33317068219184875
8.0,4.0,14.0,22.2,19.4,20.0,21.1,73.0,79.0,78.0,76.0,441.0,0.0,0.0,901.0,30.0,0.0,0.0,812.0,0.2248382372390136,2.7187222229003907,3.248333312988281,0.0,-2.175944277248588,0.22,0.54,0.22,0.22,-0.2815726697444916
8.0,4.0,15.0,21.7,19.4,19.4,20.6,76.0,84.0,81.0,75.0,328.0,0.0,0.0,784.0,18.0,0.0,0.0,771.0,0.232034829795166,3.493866666666666,3.0492666676839195,0.0,0.4445999989827465,0.22,0.22,0.22,0.22,0.3506949543952942
8.0,4.0,16.0,20.6,18.9,19.4,20.0,81.0,84.0,81.0,78.0,446.0,0.0,0.0,626.0,206.0,0.0,0.0,698.0,0.2323185047480468,2.536705552164713,2.5689611002604167,0.32444142172234486,2.2119736372019796,0.54,0.22,0.22,0.54,-0.1434362828731537
8.0,4.0,17.0,20.0,18.9,19.4,20.0,81.0,87.0,81.0,78.0,437.0,0.0,0.0,438.0,482.0,0.0,0.0,580.0,0.234055991340332,2.6605499999999997,1.8460166625976562,0.16701525210998355,-0.10336788619607051,0.54,0.22,0.22,0.54,-0.43693482875823975
8.0,4.0,18.0,20.0,20.0,19.4,19.4,78.0,68.0,79.0,79.0,239.0,0.0,18.0,242.0,325.0,0.0,52.0,319.0,0.2335004352695312,2.186088883463542,0.9256777788798014,0.0,0.26034120300033115,0.54,0.22,0.22,0.54,0.24202753603458405
8.0,4.0,19.0,19.4,18.9,20.0,19.4,81.0,84.0,76.0,79.0,23.0,0.0,111.0,22.0,135.0,0.0,47.0,129.0,0.2227981252712402,3.249083333333334,0.06129999931653341,0.22070222274525264,4.736603716632748,0.54,0.22,0.22,0.54,0.6493036150932312
