month,day_type,hour,outdoor_dry_bulb_temperature,outdoor_dry_bulb_temperature_predicted_6h,outdoor_dry_bulb_temperature_predicted_12h,outdoor_dry_bulb_temperature_predicted_24h,outdoor_relative_humidity,outdoor_relative_humidity_predicted_6h,outdoor_relative_humidity_predicted_12h,outdoor_relative_humidity_predicted_24h,diffuse_solar_irradiance,diffuse_solar_irradiance_predicted_6h,diffuse_solar_irradiance_predicted_12h,diffuse_solar_irradiance_predicted_24h,direct_solar_irradiance,direct_solar_irradiance_predicted_6h,direct_solar_irradiance_predicted_12h,direct_solar_irradiance_predicted_24h,carbon_intensity,non_shiftable_load,solar_generation,electrical_storage_soc,net_electricity_consumption,electricity_pricing,electricity_pricing_predicted_6h,electricity_pricing_predicted_12h,electricity_pricing_predicted_24h,action
8.0,3.0,6.0,19.4,25.0,22.8,18.9,84.0,58.0,64.0,87.0,27.0,958.0,124.0,13.0,144.0,815.0,31.0,7.0,0.1679024746179199,2.03355,0.0,0.8182257250136141,5.31339590620329,0.22,0.22,0.54,0.22,0.6814456582069397
8.0,3.0,7.0,21.1,25.0,22.2,20.0,76.0,58.0,68.0,81.0,192.0,960.0,13.0,80.0,395.0,819.0,13.0,5.0,0.1787227368083496,0.7478666666666658,0.0,0.999951062426512,1.9863037646719086,0.22,0.22,0.54,0.22,-0.1957491934299469
8.0,3.0,8.0,22.8,24.4,21.1,21.1,66.0,58.0,78.0,76.0,404.0,901.0,0.0,418.0,609.0,812.0,0.0,512.0,0.2031152252260742,0.5083,0.0,0.8284444061926208,-0.4916999999999999,0.22,0.22,0.54,0.22,-0.1662375032901764
8.0,3.0,9.0,24.4,25.0,20.6,23.9,64.0,56.0,78.0,64.0,611.0,790.0,0.0,616.0,730.0,771.0,0.0,736.0,0.2138146144506836,0.2511,0.0,0.6459842896031416,-0.8127660947400807,0.22,0.22,0.22,0.22,-0.4065091907978058
8.0,3.0,10.0,23.9,23.9,20.6,25.6,66.0,64.0,73.0,60.0,778.0,632.0,0.0,778.0,793.0,604.0,0.0,793.0,0.2155149753793945,0.2549666666666667,0.0,0.2098203665785016,-2.3465581231523105,0.22,0.54,0.22,0.22,0.5191953778266907
8.0,3.0,11.0,25.0,23.3,20.0,23.3,62.0,64.0,76.0,71.0,897.0,362.0,0.0,897.0,811.0,293.0,0.0,739.0,0.2312306065280761,0.2564333333333333,0.0,0.7006447901627713,3.579105812211796,0.22,0.54,0.22,0.22,0.016474101692438126
8.0,3.0,12.0,25.0,22.8,18.9,22.2,58.0,64.0,84.0,71.0,958.0,124.0,0.0,720.0,815.0,31.0,0.0,276.0,0.2402374281679687,0.2517333333333335,0.0,0.7156525684110046,0.3571616644377622,0.22,0.54,0.22,0.22,0.4552406370639801
8.0,3.0,13.0,25.0,22.2,19.4,22.2,58.0,68.0,81.0,71.0,960.0,13.0,0.0,474.0,819.0,13.0,0.0,66.0,0.2455476162016601,0.6396333333333336,0.0,0.99994377148032,2.5797745082934025,0.22,0.54,0.22,0.22,0.21470241248607635
8.0,3.0,14.0,24.4,21.1,20.0,22.2,58.0,78.0,81.0,73.0,901.0,0.0,0.0,441.0,812.0,0.0,0.0,30.0,0.2436962609633789,0.3312166666666662,0.0,0.9999422556597946,0.3312078284060492,0.22,0.54,0.22,0.22,0.3709516227245331
8.0,3.0,15.0,25.0,20.6,19.4,21.7,56.0,78.0,84.0,76.0,790.0,0.0,0.0,328.0,771.0,0.0,0.0,18.0,0.2456527640541992,0.3279666666666667,0.0,0.9999422556528893,0.32796666662640406,0.22,0.22,0.22,0.22,0.5210431218147278
8.0,3.0,16.0,23.9,20.6,18.9,20.6,64.0,73.0,87.0,81.0,632.0,0.0,0.0,446.0,604.0,0.0,0.0,206.0,0.2490760769194336,2.458883333333334,0.0,0.9999422556528893,2.458883333333334,0.54,0.22,0.22,0.54,-0.38938942551612854
8.0,3.0,17.0,23.3,20.0,18.9,20.0,64.0,76.0,87.0,81.0,362.0,0.0,0.0,437.0,293.0,0.0,0.0,482.0,0.247514030543457,0.1775499999999998,0.0,0.8284355994189981,-0.8224500000000001,0.54,0.22,0.22,0.54,0.48919883370399475
8.0,3.0,18.0,22.8,18.9,18.9,20.0,64.0,84.0,87.0,78.0,124.0,0.0,13.0,239.0,31.0,0.0,7.0,325.0,0.2499685324682617,2.5901500000000004,0.0,0.9999414743577739,3.755560749218417,0.54,0.22,0.22,0.54,0.12337345629930496
8.0,3.0,19.0,22.2,19.4,20.0,19.4,68.0,81.0,81.0,81.0,13.0,0.0,80.0,23.0,13.0,0.0,5.0,135.0,0.2512759870454101,3.8147833333333336,0.0,0.9999405638273368,3.814778024324009,0.54,0.22,0.22,0.54,-0.01782088354229927
8.0,3.0,20.0,21.1,20.0,21.1,19.4,78.0,81.0,76.0,79.0,0.0,0.0,418.0,0.0,0.0,0.0,512.0,0.0,0.2456024326176757,3.686566666666666,0.0,0.9803807655122406,3.5725197909091353,0.54,0.22,0.22,0.54,-0.42307010293006897
8.0,3.0,21.0,20.6,19.4,23.9,19.4,78.0,84.0,64.0,84.0,0.0,0.0,616.0,0.0,0.0,0.0,736.0,0.0,0.2378348357280273,3.1592833333333346,0.0,0.7417774092086201,1.7680641145397116,0.22,0.22,0.22,0.22,0.22051319479942322
8.0,3.0,22.0,20.6,18.9,25.6,18.9,73.0,87.0,60.0,84.0,0.0,0.0,778.0,0.0,0.0,0.0,793.0,0.0,0.2148102522128906,1.4235833333333334,0.0,0.9426623138418236,2.834782238943772,0.22,0.22,0.22,0.22,-0.6119875311851501
8.0,3.0,23.0,20.0,18.9,23.3,18.9,76.0,87.0,71.0,87.0,0.0,0.0,897.0,0.0,0.0,0.0,739.0,0.0,0.1966851073596191,1.0233166666666655,0.0,0.5795848832165588,-1.122294249817134,0.22,0.22,0.22,0.22,-0.7723342180252075
8.0,3.0,24.0,18.9,18.9,22.2,20.0,84.0,87.0,71.0,68.0,0.0,13.0,720.0,0.0,0.0,7.0,276.0,0.0,0.1755839986604004,1.3647000000000016,0.0,0.0,-2.0609115647277116,0.22,0.22,0.22,0.22,0.6440789103507996
8.0,4.0,1.0,19.4,20.0,22.2,18.9,81.0,81.0,71.0,84.0,0.0,80.0,474.0,0.0,0.0,5.0,66.0,0.0,0.1702522162810058,1.3606333333333331,0.0,0.6089152991664883,5.48246602202292,0.22,0.22,0.22,0.22,0.12645922601222992
8.0,4.0,2.0,20.0,21.1,22.2,20.0,81.0,76.0,73.0,78.0,0.0,418.0,441.0,0.0,0.0,512.0,30.0,0.0,0.1580840378002929,0.2111000000000001,0.0,0.7241171544141615,1.0203829690048178,0.22,0.22,0.22,0.22,-0.5961831212043762
8.0,4.0,3.0,19.4,23.9,21.7,19.4,84.0,64.0,76.0,81.0,0.0,616.0,328.0,0.0,0.0,736.0,18.0,0.0,0.1569343742145996,0.7677666666666666,0.0,0.09572890605278772,-3.0475385231679155,0.22,0.22,0.22,0.22,-0.510185956954956
8.0,4.0,4.0,18.9,25.6,20.6,19.4,87.0,60.0,81.0,81.0,0.0,778.0,446.0,0.0,0.0,793.0,206.0,0.0,0.1608464944743652,0.9710333333333332,0.0,0.0,0.39247079710918387,0.22,0.22,0.54,0.22,0.5718806385993958
8.0,4.0,5.0,18.9,23.3,20.0,19.4,87.0,71.0,81.0,81.0,0.0,897.0,437.0,0.0,0.0,739.0,482.0,0.0,0.1677028653454589,0.2484999999999998,0.0,0.5424938137229339,3.9082676115532378,0.22,0.22,0.54,0.22,-0.1282087117433548
8.0,4.0,6.0,18.9,22.2,20.0,19.4,87.0,71.0,78.0,79.0,13.0,720.0,239.0,18.0,7.0,276.0,325.0,52.0,0.1690094340007324,0.4634166666666668,0.0,0.40177719523748806,-0.35705655329713704,0.22,0.22,0.54,0.22,-0.7094360589981079
8.0,4.0,7.0,20.0,22.2,19.4,20.0,81.0,71.0,81.0,76.0,80.0,474.0,23.0,111.0,5.0,66.0,135.0,47.0,0.1827238922165527,0.9879499999999998,0.0,0.0,-1.4145968114456178,0.22,0.22,0.54,0.22,0.4465804994106293
8.0,4.0,8.0,21.1,22.2,19.4,20.0,76.0,73.0,79.0,78.0,418.0,441.0,0.0,218.0,512.0,30.0,0.0,28.0,0.200148591244873,0.3806833333333335,0.0,0.41830744716961615,3.238573507823923,0.22,0.22,0.54,0.22,0.28665798902511597
8.0,4.0,9.0,23.9,21.7,19.4,20.6,64.0,76.0,84.0,73.0,616.0,328.0,0.0,355.0,736.0,18.0,0.0,88.0,0.2059944713198242,0.3140666666666667,0.0,0.6812792277940577,2.1485292594910335,0.22,0.22,0.22,0.22,-0.49379420280456543
8.0,4.0,10.0,25.6,20.6,18.9,21.1,60.0,81.0,84.0,73.0,778.0,446.0,0.0,386.0,793.0,206.0,0.0,41.0,0.2118523943952636,0.3731666666666666,0.0,0.15734222261573796,-2.786855833430556,0.22,0.54,0.22,0.22,-0.48864567279815674
8.0,4.0,11.0,23.3,20.0,18.9,21.7,71.0,81.0,87.0,73.0,897.0,437.0,0.0,615.0,739.0,482.0,0.0,262.0,0.2260206937766113,0.7903666666666661,0.0,0.0,-0.1579953966755585,0.22,0.54,0.22,0.22,0.39865899085998535
8.0,4.0,12.0,22.2,20.0,20.0,21.7,71.0,78.0,68.0,70.0,720.0,239.0,0.0,958.0,276.0,325.0,0.0,749.0,0.2279598660207519,0.6373500000000001,0.0,0.3711263773182467,3.1885491224332227,0.22,0.54,0.22,0.22,-0.7805207967758179
8.0,4.0,13.0,22.2,19.4,18.9,21.7,71.0,81.0,84.0,73.0,474.0,23.0,0.0,960.0,66.0,135.0,0.0,819.0,0.2254461042280273,0.3102999999999998,0.0,0.0,-1.8798630662299618,0.22,0.54,0.22,0.22,-0.581369161605835
8.0,4.0,14.0,22.2,19.4,20.0,21.1,73.0,79.0,78.0,76.0,441.0,0.0,0.0,901.0,30.0,0.0,0.0,812.0,0.2248382372390136,0.303,0.0,0.0,0.303,0.22,0.54,0.22,0.22,0.19545085728168488
8.0,4.0,15.0,21.7,19.4,19.4,20.6,76.0,84.0,81.0,75.0,328.0,0.0,0.0,784.0,18.0,0.0,0.0,771.0,0.232034829795166,0.3011666666666666,0.0,0.17804830215127773,1.5519404348622372,0.22,0.22,0.22,0.22,0.16052016615867615
8.0,4.0,16.0,20.6,18.9,19.4,20.0,81.0,84.0,81.0,78.0,446.0,0.0,0.0,626.0,206.0,0.0,0.0,698.0,0.2323185047480468,3.5277333333333334,0.0,0.32427592944505673,4.5549696405301265,0.54,0.22,0.22,0.54,-0.5872558951377869
8.0,4.0,17.0,20.0,18.9,19.4,20.0,81.0,87.0,81.0,78.0,437.0,0.0,0.0,438.0,482.0,0.0,0.0,580.0,0.234055991340332,1.4984833333333334,0.0,0.0,-0.4703816793023923,0.54,0.22,0.22,0.54,0.5730234384536743
8.0,4.0,18.0,20.0,20.0,19.4,19.4,78.0,68.0,79.0,79.0,239.0,0.0,18.0,242.0,325.0,0.0,52.0,319.0,0.2335004352695312,2.21325,0.0,0.5435674103402599,5.880260300831109,0.54,0.22,0.22,0.54,0.14720644056797028
8.0,4.0,19.0,19.4,18.9,20.0,19.4,81.0,84.0,76.0,79.0,23.0,0.0,111.0,22.0,135.0,0.0,47.0,129.0,0.2227981252712402,3.750766666666667,0.0,0.6776660533229922,4.6927979186744295,0.54,0.22,0.22,0.54,0.22554033994674683
8.0,4.0,20.0,19.4,20.0,20.0,19.4,79.0,78.0,78.0,76.0,0.0,0.0,218.0,0.0,0.0,0.0,28.0,0.0,0.2189763967277831,3.693366666666666,0.0,0.8831233087587211,5.136685937221262,0.54,0.22,0.22,0.54,0.02723904326558113
8.0,4.0,21.0,19.4,19.4,20.6,19.4,84.0,81.0,73.0,76.0,0.0,0.0,355.0,0.0,0.0,0.0,88.0,0.0,0.211730247916748,2.6181666666666663,0.0,0.9079368421586398,2.7924795710744443,0.22,0.22,0.22,0.22,-0.554015040397644
