month,day_type,hour,outdoor_dry_bulb_temperature,outdoor_dry_bulb_temperature_predicted_6h,outdoor_dry_bulb_temperature_predicted_12h,outdoor_dry_bulb_temperature_predicted_24h,outdoor_relative_humidity,outdoor_relative_humidity_predicted_6h,outdoor_relative_humidity_predicted_12h,outdoor_relative_humidity_predicted_24h,diffuse_solar_irradiance,diffuse_solar_irradiance_predicted_6h,diffuse_solar_irradiance_predicted_12h,diffuse_solar_irradiance_predicted_24h,direct_solar_irradiance,direct_solar_irradiance_predicted_6h,direct_solar_irradiance_predicted_12h,direct_solar_irradiance_predicted_24h,carbon_intensity,non_shiftable_load,solar_generation,electrical_storage_soc,net_electricity_consumption,electricity_pricing,electricity_pricing_predicted_6h,electricity_pricing_predicted_12h,electricity_pricing_predicted_24h,action
8.0,1.0,10.0,21.7,22.2,20.6,21.7,73.0,71.0,73.0,76.0,778.0,444.0,0.0,436.0,734.0,174.0,0.0,95.0,0.212871689040039,2.619433333333333,2.496116671244303,0.8284880519514354,-0.8766833379109702,0.22,0.54,0.22,0.22,-0.6611468195915222
8.0,1.0,11.0,22.2,21.1,19.4,21.7,71.0,76.0,81.0,73.0,903.0,392.0,0.0,604.0,811.0,396.0,0.0,209.0,0.2257099151513672,2.5661500000000004,3.1772166748046873,0.127062547737765,-4.842371364554315,0.22,0.54,0.22,0.22,0.045005377382040024
8.0,1.0,12.0,22.8,20.6,20.0,22.2,68.0,78.0,81.0,71.0,964.0,231.0,0.0,589.0,815.0,320.0,0.0,144.0,0.2346078929833984,1.824866666666666,3.6171666819254558,0.16806392360938097,-1.5042689316679372,0.22,0.54,0.22,0.22,-0.43692249059677124
8.0,1.0,13.0,22.8,20.6,19.4,21.0,71.0,73.0,87.0,78.0,966.0,27.0,0.0,554.0,747.0,143.0,0.0,133.0,0.2428606982099609,2.031633333333333,3.778433339436849,0.0,-2.753152607649218,0.22,0.54,0.22,0.22,0.3341517150402069
8.0,1.0,14.0,22.2,20.0,19.4,21.0,73.0,76.0,87.0,78.0,683.0,0.0,0.0,907.0,291.0,0.0,0.0,685.0,0.242239251699707,1.61925,3.6756166534423826,0.3084941768691669,0.08217742363250435,0.22,0.54,0.22,0.22,-0.2343236207962036
8.0,1.0,15.0,22.8,20.6,19.4,22.8,71.0,70.0,90.0,68.0,522.0,0.0,0.0,789.0,153.0,0.0,0.0,777.0,0.242680302368164,2.5688666666666657,3.3385166880289714,0.05129425338146837,-2.2692998258395365,0.22,0.22,0.22,0.22,0.5508542656898499
8.0,1.0,16.0,22.2,20.6,18.9,22.8,71.0,73.0,90.0,67.0,444.0,0.0,0.0,631.0,174.0,0.0,0.0,703.0,0.2452496696010742,2.8900166666666665,2.7091666717529295,0.5738724363667774,3.706262930904834,0.54,0.22,0.22,0.54,0.1314791440963745
8.0,1.0,17.0,21.1,19.4,18.3,22.2,76.0,81.0,93.0,68.0,392.0,0.0,0.0,443.0,396.0,0.0,0.0,585.0,0.2461469423500976,2.9572,1.8539666697184245,0.6936534602692818,1.9446845590473867,0.54,0.22,0.22,0.54,-0.6837438344955444
8.0,1.0,18.0,20.6,20.0,18.9,23.3,78.0,81.0,90.0,79.0,231.0,0.0,15.0,245.0,320.0,0.0,14.0,337.0,0.2427593985805664,2.520566666666667,0.8779500013987223,0.0,-2.5247458101465203,0.54,0.22,0.22,0.54,0.12056519836187363
8.0,1.0,19.0,20.6,19.4,20.0,22.8,73.0,87.0,87.0,68.0,27.0,0.0,116.0,27.0,143.0,0.0,42.0,147.0,0.2415094735551758,2.246650000000001,0.0981666668256124,0.10983769701813285,2.9200835592330874,0.54,0.22,0.22,0.54,-0.7738476991653442
8.0,1.0,20.0,20.0,19.4,20.0,22.8,76.0,87.0,87.0,61.0,0.0,0.0,252.0,0.0,0.0,0.0,74.0,0.0,0.2435890921015625,2.8271833333333327,0.0,0.0,2.178180519323244,0.54,0.22,0.22,0.54,0.05303249508142471
8.0,1.0,21.0,20.6,19.4,20.0,20.0,70.0,90.0,84.0,84.0,0.0,0.0,292.0,0.0,0.0,0.0,35.0,0.0,0.2407391921699218,2.2350333333333325,0.0,0.04831378159625377,2.574433428323177,0.22,0.22,0.22,0.22,-0.40314555168151855
8.0,1.0,22.0,20.6,18.9,21.7,20.6,73.0,90.0,76.0,78.0,0.0,0.0,436.0,0.0,0.0,0.0,95.0,0.0,0.229270379796875,1.4879666666666664,0.0,0.0,1.1999209308599625,0.22,0.22,0.22,0.22,-0.5825833082199097
8.0,1.0,23.0,19.4,18.3,21.7,20.6,81.0,93.0,73.0,78.0,0.0,0.0,604.0,0.0,0.0,0.0,209.0,0.0,0.2152947268957519,0.935583333333334,0.0,0.0,0.935583333333334,0.22,0.22,0.22,0.22,0.6226869821548462
8.0,1.0,24.0,20.0,18.9,22.2,19.4,81.0,90.0,71.0,79.0,0.0,15.0,589.0,0.0,0.0,14.0,144.0,0.0,0.1915788613100585,1.0605666666666669,0.0,0.5907187465817754,5.0456689509508585,0.22,0.22,0.22,0.22,-0.7657769918441772
8.0,2.0,1.0,19.4,20.0,21.0,20.0,87.0,87.0,78.0,78.0,0.0,116.0,554.0,0.0,0.0,42.0,133.0,0.0,0.1727136117854004,0.8215166666666667,0.0,0.0,-2.6741748452491416,0.22,0.22,0.22,0.22,-0.7122145295143127
8.0,2.0,2.0,19.4,20.0,21.0,19.4,87.0,87.0,78.0,84.0,0.0,252.0,907.0,0.0,0.0,74.0,685.0,0.0,0.1668172895336914,0.7917333333333335,0.0,0.0,0.7917333333333335,0.22,0.22,0.22,0.22,-0.4084620177745819
8.0,2.0,3.0,19.4,20.0,22.8,19.4,90.0,84.0,68.0,84.0,0.0,292.0,789.0,0.0,0.0,35.0,777.0,0.0,0.1635285398957519,0.4751499999999999,0.0,0.0,0.4751499999999999,0.22,0.22,0.22,0.22,-0.16904139518737793
8.0,2.0,4.0,18.9,21.7,22.8,19.4,90.0,76.0,67.0,84.0,0.0,436.0,631.0,0.0,0.0,95.0,703.0,0.0,0.1625312271875,0.9190999999999996,0.0,0.0,0.9190999999999996,0.22,0.22,0.54,0.22,0.5964949727058411
8.0,2.0,5.0,18.3,21.7,22.2,18.9,93.0,73.0,68.0,87.0,0.0,604.0,443.0,0.0,0.0,209.0,585.0,0.0,0.1673587400671387,0.5081833333333332,0.0,0.5658681059502468,4.325638416102953,0.22,0.22,0.54,0.22,0.6635611653327942
8.0,2.0,6.0,18.9,22.2,23.3,19.4,90.0,71.0,79.0,84.0,15.0,589.0,245.0,27.0,14.0,144.0,337.0,144.0,0.1707614967763671,1.3924499999999995,0.05386666663487752,0.9999674849659465,4.287374521714338,0.22,0.22,0.54,0.22,-0.024493619799613953
8.0,2.0,7.0,20.0,21.0,22.8,21.1,87.0,78.0,68.0,76.0,116.0,554.0,27.0,192.0,42.0,133.0,147.0,395.0,0.183889502395996,0.6901833333333335,0.23751666736602783,0.9730831805614246,0.29591295742401447,0.22,0.22,0.54,0.22,-0.4114982783794403
8.0,2.0,8.0,20.0,21.0,22.8,22.8,87.0,78.0,61.0,66.0,252.0,907.0,0.0,404.0,74.0,685.0,0.0,609.0,0.1978049264521484,0.828566666666667,0.7744000027974447,0.7095736190149289,-1.483492068520592,0.22,0.22,0.54,0.22,0.6464252471923828
8.0,2.0,9.0,20.0,22.8,20.0,24.4,84.0,68.0,84.0,64.0,292.0,789.0,0.0,611.0,35.0,777.0,0.0,730.0,0.2108287670388183,0.7141500000000003,1.6152333310445148,0.9999638573419618,1.0654415525289727,0.22,0.22,0.22,0.22,0.4993801414966583
8.0,2.0,10.0,21.7,22.8,20.6,23.9,76.0,67.0,78.0,66.0,436.0,631.0,0.0,778.0,95.0,703.0,0.0,793.0,0.2233762446647949,0.7720666666666666,2.433183334350586,0.9999623209388667,-1.6611256259548621,0.22,0.54,0.22,0.22,-0.29753297567367554
8.0,2.0,11.0,21.7,22.2,20.6,25.0,73.0,68.0,78.0,62.0,604.0,443.0,0.0,897.0,209.0,585.0,0.0,811.0,0.2393086775073242,3.120616666666668,3.112499984741211,0.8284556647049757,-0.9918833180745428,0.22,0.54,0.22,0.22,-0.18970456719398499
8.0,2.0,12.0,22.2,23.3,19.4,25.0,71.0,79.0,79.0,58.0,589.0,245.0,0.0,958.0,144.0,337.0,0.0,815.0,0.2447691677241211,2.18165,3.565200007120768,0.6202358588719666,-2.597612542099297,0.22,0.54,0.22,0.22,-0.19700895249843597
8.0,2.0,13.0,21.0,22.8,20.0,25.0,78.0,68.0,78.0,58.0,554.0,27.0,0.0,960.0,133.0,147.0,0.0,819.0,0.2435676361811523,2.2646,3.7112833353678383,0.40399896203630414,-2.70749094239605,0.22,0.54,0.22,0.22,-0.5137785077095032
8.0,2.0,14.0,21.0,22.8,19.4,24.4,78.0,61.0,84.0,58.0,907.0,0.0,0.0,901.0,685.0,0.0,0.0,812.0,0.2433008352714843,2.067249999999999,3.6244833323160806,0.0,-4.000012578370107,0.22,0.54,0.22,0.22,-0.685139536857605
8.0,2.0,15.0,22.8,20.0,19.4,25.0,68.0,84.0,84.0,56.0,789.0,0.0,0.0,790.0,777.0,0.0,0.0,771.0,0.2491606824584961,2.997933333333332,3.271383336385091,0.0,-0.27345000305175926,0.22,0.22,0.22,0.22,0.08072269707918167
8.0,2.0,16.0,22.8,20.6,19.4,23.9,67.0,78.0,84.0,64.0,631.0,0.0,0.0,632.0,703.0,0.0,0.0,604.0,0.2508627875458984,4.690783333333332,2.66765000406901,0.07353876600803291,2.539736736075633,0.54,0.22,0.22,0.54,-0.5520133972167969
8.0,2.0,17.0,22.2,20.6,18.9,23.3,68.0,78.0,87.0,64.0,443.0,0.0,0.0,362.0,585.0,0.0,0.0,293.0,0.2472610998481445,2.106983333333333,1.8558833287556966,0.0,-0.19539598947718395,0.54,0.22,0.22,0.54,-0.49605002999305725
8.0,2.0,18.0,23.3,19.4,19.4,22.8,79.0,79.0,84.0,64.0,245.0,0.0,27.0,124.0,337.0,0.0,144.0,31.0,0.2365138431572265,2.2835666666666667,0.8947333335876465,0.0,1.3888333330790203,0.54,0.22,0.22,0.54,0.5570351481437683
8.0,2.0,19.0,22.8,20.0,21.1,22.2,68.0,78.0,76.0,68.0,27.0,0.0,192.0,13.0,147.0,0.0,395.0,13.0,0.2257806089484863,2.0824666666666665,0.10604999963442484,0.5284271891291803,5.541288123477636,0.54,0.22,0.22,0.54,-0.7634687423706055
8.0,2.0,20.0,22.8,19.4,22.8,21.1,61.0,84.0,66.0,78.0,0.0,0.0,404.0,0.0,0.0,0.0,609.0,0.0,0.2217600739992676,2.8337499999999998,0.0,0.0,-0.29467825862846864,0.54,0.22,0.22,0.54,-0.3854326903820038
8.0,2.0,21.0,20.0,19.4,24.4,20.6,84.0,84.0,64.0,78.0,0.0,0.0,611.0,0.0,0.0,0.0,730.0,0.0,0.2180475630119629,2.755816666666666,0.0,0.0,2.755816666666666,0.22,0.22,0.22,0.22,-0.6685893535614014
8.0,2.0,22.0,20.6,19.4,23.9,20.6,78.0,84.0,66.0,73.0,0.0,0.0,778.0,0.0,0.0,0.0,793.0,0.0,0.2063346791623535,1.6169833333333328,0.0,0.0,1.6169833333333328,0.22,0.22,0.22,0.22,-0.6440625786781311
8.0,2.0,23.0,20.6,18.9,25.0,20.0,78.0,87.0,62.0,76.0,0.0,0.0,897.0,0.0,0.0,0.0,811.0,0.0,0.1926318486711425,1.166466666666666,0.0,0.0,1.166466666666666,0.22,0.22,0.22,0.22,0.29128721356391907
8.0,2.0,24.0,19.4,19.4,25.0,18.9,79.0,84.0,58.0,84.0,0.0,27.0,958.0,0.0,0.0,144.0,815.0,0.0,0.1794455383181152,1.1039583333333334,0.0,0.2673921117087889,2.9681064868206866,0.22,0.22,0.22,0.22,0.08179259300231934
8.0,3.0,1.0,20.0,21.1,25.0,19.4,78.0,76.0,58.0,81.0,0.0,192.0,960.0,0.0,0.0,395.0,819.0,0.0,0.1649591791411132,1.0417666666666665,0.0,0.34190500378421185,1.565213224001096,0.22,0.22,0.22,0.22,0.4612593948841095
8.0,3.0,2.0,19.4,22.8,24.4,20.0,84.0,66.0,58.0,81.0,0.0,404.0,901.0,0.0,0.0,609.0,812.0,0.0,0.1573014365639648,0.9820777770996092,0.0,0.7747837566129584,3.9339898596102367,0.22,0.22,0.22,0.22,-0.641531765460968
8.0,3.0,3.0,19.4,24.4,25.0,19.4,84.0,64.0,56.0,84.0,0.0,611.0,790.0,0.0,0.0,730.0,771.0,0.0,0.1590283751489258,0.8029833333333335,0.0,0.09659331555674222,-3.302604591864692,0.22,0.22,0.22,0.22,-0.7140591740608215
8.0,3.0,4.0,19.4,23.9,23.9,18.9,84.0,66.0,64.0,87.0,0.0,778.0,632.0,0.0,0.0,793.0,604.0,0.0,0.1568993387729492,0.5014666666666664,0.0,0.0,-0.07565074534270055,0.22,0.22,0.54,0.22,-0.5491069555282593
8.0,3.0,5.0,18.9,25.0,23.3,18.9,87.0,62.0,64.0,87.0,0.0,897.0,362.0,0.0,0.0,811.0,293.0,0.0,0.1573835227626953,0.5134333333333332,0.0,0.0,0.5134333333333332,0.22,0.22,0.54,0.22,-0.10472159832715988
8.0,3.0,6.0,19.4,25.0,22.8,18.9,84.0,58.0,64.0,87.0,27.0,958.0,124.0,13.0,144.0,815.0,31.0,7.0,0.1679024746179199,1.6170666666666662,0.0632333333492279,0.0,1.5538333333174383,0.22,0.22,0.54,0.22,0.21519075334072113
8.0,3.0,7.0,21.1,25.0,22.2,20.0,76.0,58.0,68.0,81.0,192.0,960.0,13.0,80.0,395.0,819.0,13.0,5.0,0.1787227368083496,0.9830500000000008,0.2657833340962728,0.19603710537572336,2.09441020523731,0.22,0.22,0.54,0.22,-0.07946605980396271
8.0,3.0,8.0,22.8,24.4,21.1,21.1,66.0,58.0,78.0,76.0,404.0,901.0,0.0,418.0,609.0,812.0,0.0,512.0,0.2031152252260742,0.825716666666667,0.7858666706085206,0.10881676134460307,-0.4687037006110609,0.22,0.22,0.54,0.22,0.4632364511489868
8.0,3.0,9.0,24.4,25.0,20.6,23.9,64.0,56.0,78.0,64.0,611.0,790.0,0.0,616.0,730.0,771.0,0.0,736.0,0.2138146144506836,0.8015166666666664,1.5550333366394042,0.5436567694038341,2.2110258861353067,0.22,0.22,0.22,0.22,-0.09840092808008194
8.0,3.0,10.0,23.9,23.9,20.6,25.6,66.0,64.0,73.0,60.0,778.0,632.0,0.0,778.0,793.0,604.0,0.0,793.0,0.2155149753793945,2.7086,2.362866669972737,0.4356541890434272,-0.28399488421253327,0.22,0.54,0.22,0.22,0.264252632856369
8.0,3.0,11.0,25.0,23.3,20.0,23.3,62.0,64.0,76.0,71.0,897.0,362.0,0.0,897.0,811.0,293.0,0.0,739.0,0.2312306065280761,2.420883333333333,3.29881667582194,0.6773533407280322,0.813181365121574,0.22,0.54,0.22,0.22,0.1634393185377121
8.0,3.0,12.0,25.0,22.8,18.9,22.2,58.0,64.0,84.0,71.0,958.0,124.0,0.0,720.0,815.0,31.0,0.0,276.0,0.2402374281679687,1.6316999999999997,3.636616658528646,0.826244456590017,-0.9589695768243258,0.22,0.54,0.22,0.22,0.17319200932979584
8.0,3.0,13.0,25.0,22.2,19.4,22.2,58.0,68.0,81.0,71.0,960.0,13.0,0.0,474.0,819.0,13.0,0.0,66.0,0.2455476162016601,2.3025000000000007,3.810216654459636,0.9840200193129881,-0.3993571097080255,0.22,0.54,0.22,0.22,-0.5425422191619873
8.0,3.0,14.0,24.4,21.1,20.0,22.2,58.0,78.0,81.0,73.0,901.0,0.0,0.0,441.0,812.0,0.0,0.0,30.0,0.2436962609633789,2.2554833333333333,3.710533345540364,0.7579109888603756,-2.773418846500306,0.22,0.54,0.22,0.22,-0.4640800356864929
8.0,3.0,15.0,25.0,20.6,19.4,21.7,56.0,78.0,84.0,76.0,790.0,0.0,0.0,328.0,771.0,0.0,0.0,18.0,0.2456527640541992,3.4401333333333333,3.3522666524251306,0.2636381516130541,-2.882054181895393,0.22,0.22,0.22,0.22,0.18834376335144043
8.0,3.0,16.0,23.9,20.6,18.9,20.6,64.0,73.0,87.0,81.0,632.0,0.0,0.0,446.0,604.0,0.0,0.0,206.0,0.2490760769194336,2.317416666666668,2.7245833485921227,0.4352160324895,0.7981529420746942,0.54,0.22,0.22,0.54,-0.6230091452598572
8.0,3.0,17.0,23.3,20.0,18.9,20.0,64.0,76.0,87.0,81.0,362.0,0.0,0.0,437.0,293.0,0.0,0.0,482.0,0.247514030543457,3.1270166666666666,1.888866658528646,0.0,-1.4042959506882098,0.54,0.22,0.22,0.54,0.1594410538673401
8.0,3.0,18.0,22.8,18.9,18.9,20.0,64.0,84.0,87.0,78.0,124.0,0.0,13.0,239.0,31.0,0.0,7.0,325.0,0.2499685324682617,2.095583333333333,0.886466667175293,0.14524758034883176,2.2294682291841266,0.54,0.22,0.22,0.54,0.6818229556083679
8.0,3.0,19.0,22.2,19.4,20.0,19.4,68.0,81.0,81.0,81.0,13.0,0.0,80.0,23.0,13.0,0.0,5.0,135.0,0.2512759870454101,1.9895499999999997,0.093049999554952,0.7854744773074918,6.259859040878969,0.54,0.22,0.22,0.54,-0.27369070053100586
8.0,3.0,20.0,21.1,20.0,21.1,19.4,78.0,81.0,76.0,79.0,0.0,0.0,418.0,0.0,0.0,0.0,512.0,0.0,0.2456024326176757,0.8168166666666664,0.0,0.4866624030853084,-0.9346742609014519,0.54,0.22,0.22,0.54,0.033753734081983566
8.0,3.0,21.0,20.6,19.4,23.9,19.4,78.0,84.0,64.0,84.0,0.0,0.0,616.0,0.0,0.0,0.0,736.0,0.0,0.2378348357280273,1.5458666666666672,0.0,0.5174112017865823,1.7618742913077732,0.22,0.22,0.22,0.22,-0.6418419480323792
8.0,3.0,22.0,20.6,18.9,25.6,18.9,73.0,87.0,60.0,84.0,0.0,0.0,778.0,0.0,0.0,0.0,793.0,0.0,0.2148102522128906,0.9031499999999992,0.0,0.0,-2.2289569192528886,0.22,0.22,0.22,0.22,-0.5602754950523376
8.0,3.0,23.0,20.0,18.9,23.3,18.9,76.0,87.0,71.0,87.0,0.0,0.0,897.0,0.0,0.0,0.0,739.0,0.0,0.1966851073596191,0.5666166666666663,0.0,0.0,0.5666166666666663,0.22,0.22,0.22,0.22,0.1024375781416893
8.0,3.0,24.0,18.9,18.9,22.2,20.0,84.0,87.0,71.0,68.0,0.0,13.0,720.0,0.0,0.0,7.0,276.0,0.0,0.1755839986604004,0.5213499999999999,0.0,0.09331780068448425,1.176899397503861,0.22,0.22,0.22,0.22,-0.5751063227653503
8.0,4.0,1.0,19.4,20.0,22.2,18.9,81.0,81.0,71.0,84.0,0.0,80.0,474.0,0.0,0.0,5.0,66.0,0.0,0.1702522162810058,0.5333666666666665,0.0,0.0,-0.03321918242246635,0.22,0.22,0.22,0.22,0.08580449223518372
8.0,4.0,2.0,20.0,21.1,22.2,20.0,81.0,76.0,73.0,78.0,0.0,418.0,441.0,0.0,0.0,512.0,30.0,0.0,0.1580840378002929,0.547116666666667,0.0,0.07816544478292733,1.0962220876819004,0.22,0.22,0.22,0.22,-0.41660794615745544
8.0,4.0,3.0,19.4,23.9,21.7,19.4,84.0,64.0,76.0,81.0,0.0,616.0,328.0,0.0,0.0,736.0,18.0,0.0,0.1569343742145996,0.5054166666666665,0.0,0.0,0.03858836905066326,0.22,0.22,0.22,0.22,0.2759420573711395
8.0,4.0,4.0,18.9,25.6,20.6,19.4,87.0,60.0,81.0,81.0,0.0,778.0,446.0,0.0,0.0,793.0,206.0,0.0,0.1608464944743652,0.5045666666666664,0.0,0.2527804445639591,2.2704550876610767,0.22,0.22,0.54,0.22,-0.24239806830883026
8.0,4.0,5.0,18.9,23.3,20.0,19.4,87.0,71.0,81.0,81.0,0.0,897.0,437.0,0.0,0.0,739.0,482.0,0.0,0.1677028653454589,0.7468833333333335,0.0,0.0,-0.72858881701471,0.22,0.22,0.54,0.22,-0.4409811496734619
8.0,4.0,6.0,18.9,22.2,20.0,19.4,87.0,71.0,78.0,79.0,13.0,720.0,239.0,18.0,7.0,276.0,325.0,52.0,0.1690094340007324,1.2409,0.046033333381017054,0.0,1.1948666666189829,0.22,0.22,0.54,0.22,-0.5316093564033508
8.0,4.0,7.0,20.0,22.2,19.4,20.0,81.0,71.0,81.0,76.0,80.0,474.0,23.0,111.0,5.0,66.0,135.0,47.0,0.1827238922165527,0.6503666666666665,0.2653333341280619,0.0,0.3850333325386046,0.22,0.22,0.54,0.22,0.48695579171180725
8.0,4.0,8.0,21.1,22.2,19.4,20.0,76.0,73.0,79.0,78.0,418.0,441.0,0.0,218.0,512.0,30.0,0.0,28.0,0.200148591244873,0.7711166666666666,0.7880166635513306,0.45846915737560806,3.099360802224998,0.22,0.22,0.54,0.22,0.09712928533554077
8.0,4.0,9.0,23.9,21.7,19.4,20.6,64.0,76.0,84.0,73.0,616.0,328.0,0.0,355.0,736.0,18.0,0.0,88.0,0.2059944713198242,0.6908999999999998,1.701383337656657,0.5469506558339167,-0.38890854078912596,0.22,0.22,0.22,0.22,0.6732981204986572
8.0,4.0,10.0,25.6,20.6,18.9,21.1,60.0,81.0,84.0,73.0,778.0,446.0,0.0,386.0,793.0,206.0,0.0,41.0,0.2118523943952636,0.7949833333333329,2.473099995930989,0.9999148506503384,1.4042157708999166,0.22,0.54,0.22,0.22,0.754210889339447
8.0,4.0,11.0,23.3,20.0,18.9,21.7,71.0,81.0,87.0,73.0,897.0,437.0,0.0,615.0,739.0,482.0,0.0,262.0,0.2260206937766113,0.6763333333333337,3.1365,0.9999124423730615,-2.460180708554776,0.22,0.54,0.22,0.22,0.24610339105129242
8.0,4.0,12.0,22.2,20.0,20.0,21.7,71.0,78.0,68.0,70.0,720.0,239.0,0.0,958.0,276.0,325.0,0.0,749.0,0.2279598660207519,0.5698999999999999,3.580100001017253,0.9999124423620903,-3.0102000010812224,0.22,0.54,0.22,0.22,0.29682910442352295
8.0,4.0,13.0,22.2,19.4,18.9,21.7,71.0,81.0,84.0,73.0,474.0,23.0,0.0,960.0,66.0,135.0,0.0,819.0,0.2254461042280273,0.5486999999999996,3.758833312988281,0.9999124423620903,-3.2101333129882814,0.22,0.54,0.22,0.22,-0.6334313750267029
8.0,4.0,14.0,22.2,19.4,20.0,21.1,73.0,79.0,78.0,76.0,441.0,0.0,0.0,901.0,30.0,0.0,0.0,812.0,0.2248382372390136,4.254983333333334,3.699533330281575,0.8284057861281992,-0.4445499969482416,0.22,0.54,0.22,0.22,-0.39483708143234253
8.0,4.0,15.0,21.7,19.4,19.4,20.6,76.0,84.0,81.0,75.0,328.0,0.0,0.0,784.0,18.0,0.0,0.0,771.0,0.232034829795166,3.549200000000002,3.35841667175293,0.404141235807935,-2.3359507641475026,0.22,0.22,0.22,0.22,-0.5906076431274414
8.0,4.0,16.0,20.6,18.9,19.4,20.0,81.0,84.0,81.0,78.0,446.0,0.0,0.0,626.0,206.0,0.0,0.0,698.0,0.2323185047480468,2.91225,2.7147166595458985,0.0,-2.2562397185185845,0.54,0.22,0.22,0.54,-0.4466153383255005
8.0,4.0,17.0,20.0,18.9,19.4,20.0,81.0,87.0,81.0,78.0,437.0,0.0,0.0,438.0,482.0,0.0,0.0,580.0,0.234055991340332,2.8550999999999997,1.837933334350586,0.0,1.0171666656494138,0.54,0.22,0.22,0.54,-0.6492049098014832
8.0,4.0,18.0,20.0,20.0,19.4,19.4,78.0,68.0,79.0,79.0,239.0,0.0,18.0,242.0,325.0,0.0,52.0,319.0,0.2335004352695312,1.8889833333333328,0.8453499978383383,0.0,1.0436333354949945,0.54,0.22,0.22,0.54,-0.47287049889564514
8.0,4.0,19.0,19.4,18.9,20.0,19.4,81.0,84.0,76.0,79.0,23.0,0.0,111.0,22.0,135.0,0.0,47.0,129.0,0.2227981252712402,0.5557499999999997,0.08345000036557515,0.0,0.4722999996344246,0.54,0.22,0.22,0.54,-0.39739930629730225
8.0,4.0,20.0,19.4,20.0,20.0,19.4,79.0,78.0,78.0,76.0,0.0,0.0,218.0,0.0,0.0,0.0,28.0,0.0,0.2189763967277831,1.1607166666666668,0.0,0.0,1.1607166666666668,0.54,0.22,0.22,0.54,0.28229236602783203
