month,day_type,hour,outdoor_dry_bulb_temperature,outdoor_dry_bulb_temperature_predicted_6h,outdoor_dry_bulb_temperature_predicted_12h,outdoor_dry_bulb_temperature_predicted_24h,outdoor_relative_humidity,outdoor_relative_humidity_predicted_6h,outdoor_relative_humidity_predicted_12h,outdoor_relative_humidity_predicted_24h,diffuse_solar_irradiance,diffuse_solar_irradiance_predicted_6h,diffuse_solar_irradiance_predicted_12h,diffuse_solar_irradiance_predicted_24h,direct_solar_irradiance,direct_solar_irradiance_predicted_6h,direct_solar_irradiance_predicted_12h,direct_solar_irradiance_predicted_24h,carbon_intensity,non_shiftable_load,solar_generation,electrical_storage_soc,net_electricity_consumption,electricity_pricing,electricity_pricing_predicted_6h,electricity_pricing_predicted_12h,electricity_pricing_predicted_24h,action
8.0,2.0,10.0,21.7,22.8,20.6,23.9,76.0,67.0,78.0,66.0,436.0,631.0,0.0,778.0,95.0,703.0,0.0,793.0,0.2233762446647949,0.9182000033060708,1.5761500000000002,0.8793394525044836,-1.3612711557770993,0.22,0.54,0.22,0.22,-0.21289114654064178
8.0,2.0,11.0,21.7,22.2,20.6,25.0,73.0,68.0,78.0,62.0,604.0,443.0,0.0,897.0,209.0,585.0,0.0,811.0,0.2393086775073242,0.5207500425974535,2.0935333333333332,0.6456696688689154,-2.9352364384253926,0.22,0.54,0.22,0.22,-0.673054575920105
8.0,2.0,12.0,22.2,23.3,19.4,25.0,71.0,79.0,79.0,58.0,589.0,245.0,0.0,958.0,144.0,337.0,0.0,815.0,0.2447691677241211,0.8293833424886066,2.4801333333333333,0.0,-5.537363559526071,0.22,0.54,0.22,0.22,-0.6444652080535889
8.0,2.0,13.0,21.0,22.8,20.0,25.0,78.0,68.0,78.0,58.0,554.0,27.0,0.0,960.0,133.0,147.0,0.0,819.0,0.2435676361811523,2.1025,2.6718166666666665,0.0,-0.5693166666666665,0.22,0.54,0.22,0.22,-0.7457276582717896
8.0,2.0,14.0,21.0,22.8,19.4,24.4,78.0,61.0,84.0,58.0,907.0,0.0,0.0,901.0,685.0,0.0,0.0,812.0,0.2433008352714843,4.815066666666665,2.697216666666667,0.0,2.117849999999998,0.22,0.54,0.22,0.22,-0.09390159696340561
8.0,2.0,15.0,22.8,20.0,19.4,25.0,68.0,84.0,84.0,56.0,789.0,0.0,0.0,790.0,777.0,0.0,0.0,771.0,0.2491606824584961,3.089250000000001,2.54045,0.0,0.5488000000000013,0.22,0.22,0.22,0.22,0.5765740871429443
8.0,2.0,16.0,22.8,20.6,19.4,23.9,67.0,78.0,84.0,64.0,631.0,0.0,0.0,632.0,703.0,0.0,0.0,604.0,0.2508627875458984,2.7947500000000014,2.20115,0.5469638141931283,4.283523094492627,0.54,0.22,0.22,0.54,0.3877032697200775
8.0,2.0,17.0,22.2,20.6,18.9,23.3,68.0,78.0,87.0,64.0,443.0,0.0,0.0,362.0,585.0,0.0,0.0,293.0,0.2472610998481445,2.521266666666667,1.6739166666666667,0.907395673291021,3.3285421941371496,0.54,0.22,0.22,0.54,-0.6177882552146912
8.0,2.0,18.0,23.3,19.4,19.4,22.8,79.0,79.0,84.0,64.0,245.0,0.0,27.0,124.0,337.0,0.0,144.0,31.0,0.2365138431572265,3.435316668446859,0.8952833333333333,0.43174432529787327,-0.3112579119349691,0.54,0.22,0.22,0.54,0.7731910943984985
8.0,2.0,19.0,22.8,20.0,21.1,22.2,68.0,78.0,76.0,68.0,27.0,0.0,192.0,13.0,147.0,0.0,395.0,13.0,0.2257806089484863,1.003424326578777e-07,0.04275,0.9999520132201091,3.8956224902363554,0.54,0.22,0.22,0.54,0.3760032653808594
8.0,2.0,20.0,22.8,19.4,22.8,21.1,61.0,84.0,66.0,78.0,0.0,0.0,404.0,0.0,0.0,0.0,609.0,0.0,0.2217600739992676,1.0041991869608576e-07,0.0,0.999948936219024,-1.7840581046553345e-05,0.54,0.22,0.22,0.54,-0.6685695648193359
8.0,2.0,21.0,20.0,19.4,24.4,20.6,84.0,84.0,64.0,78.0,0.0,0.0,611.0,0.0,0.0,0.0,730.0,0.0,0.2180475630119629,1.0274251302083345e-07,0.0,0.8284422799851329,-0.9999998972574868,0.22,0.22,0.22,0.22,-0.6765940189361572
8.0,2.0,22.0,20.6,19.4,23.9,20.6,78.0,84.0,66.0,73.0,0.0,0.0,778.0,0.0,0.0,0.0,793.0,0.0,0.2063346791623535,9.860992431640641e-08,0.0,0.10865845845184588,-4.329977122905661,0.22,0.22,0.22,0.22,0.5804373621940613
8.0,2.0,23.0,20.6,18.9,25.0,20.0,78.0,87.0,62.0,76.0,0.0,0.0,897.0,0.0,0.0,0.0,811.0,0.0,0.1926318486711425,1.0003050168355317e-07,0.0,0.6592792781333819,3.714594056942551,0.22,0.22,0.22,0.22,0.3478361964225769
8.0,2.0,24.0,19.4,19.4,25.0,18.9,79.0,84.0,58.0,84.0,0.0,27.0,958.0,0.0,0.0,144.0,815.0,0.0,0.1794455383181152,9.983380635579437e-08,0.0,0.9809687785434107,2.2260223502042003,0.22,0.22,0.22,0.22,-0.20231029391288757
8.0,3.0,1.0,20.0,21.1,25.0,19.4,78.0,76.0,58.0,81.0,0.0,192.0,960.0,0.0,0.0,395.0,819.0,0.0,0.1649591791411132,9.98377799987794e-08,0.0,0.7589176764142294,-1.2947082631213838,0.22,0.22,0.22,0.22,0.7524321675300598
8.0,3.0,2.0,19.4,22.8,24.4,20.0,84.0,66.0,58.0,81.0,0.0,404.0,901.0,0.0,0.0,609.0,812.0,0.0,0.1573014365639648,9.991327921549485e-08,0.0,0.9999391190257539,1.664099756233696,0.22,0.22,0.22,0.22,0.5533635020256042
8.0,3.0,3.0,19.4,24.4,25.0,19.4,84.0,64.0,56.0,84.0,0.0,611.0,790.0,0.0,0.0,730.0,771.0,0.0,0.1590283751489258,1.0035037994384777e-07,0.0,0.9999378188687426,-7.480445840495042e-06,0.22,0.22,0.22,0.22,0.45976710319519043
8.0,3.0,4.0,19.4,23.9,23.9,18.9,84.0,66.0,64.0,87.0,0.0,778.0,632.0,0.0,0.0,793.0,604.0,0.0,0.1568993387729492,9.991327921549489e-08,0.0,0.9999378188628196,9.987874468961376e-08,0.22,0.22,0.54,0.22,-0.06333561986684799
8.0,3.0,5.0,18.9,25.0,23.3,18.9,87.0,62.0,64.0,87.0,0.0,897.0,362.0,0.0,0.0,811.0,293.0,0.0,0.1573835227626953,9.97424125671388e-08,0.0,0.930422267230941,-0.4053226624078636,0.22,0.22,0.54,0.22,-0.1426120102405548
8.0,3.0,6.0,19.4,25.0,22.8,18.9,84.0,58.0,64.0,87.0,27.0,958.0,124.0,13.0,144.0,815.0,31.0,7.0,0.1679024746179199,9.945233662923192e-08,0.035416666666666666,0.773895032755591,-0.9480763899438162,0.22,0.22,0.54,0.22,-0.3574880361557007
8.0,3.0,7.0,21.1,25.0,22.2,20.0,76.0,58.0,68.0,81.0,192.0,960.0,13.0,80.0,395.0,819.0,13.0,5.0,0.1787227368083496,1.0499954223632823e-07,0.15315,0.3878849068624319,-2.4409287047541537,0.22,0.22,0.54,0.22,0.4188969135284424
8.0,3.0,8.0,22.8,24.4,21.1,21.1,66.0,58.0,78.0,76.0,404.0,901.0,0.0,418.0,609.0,812.0,0.0,512.0,0.2031152252260742,0.1190833946228026,0.43128333333333335,0.7788783456324646,2.3685660512714857,0.22,0.22,0.54,0.22,0.43623510003089905
8.0,3.0,9.0,24.4,25.0,20.6,23.9,64.0,56.0,78.0,64.0,611.0,790.0,0.0,616.0,730.0,771.0,0.0,736.0,0.2138146144506836,0.3131334248860677,0.9401,0.9999329071999209,0.8852823803976929,0.22,0.22,0.22,0.22,0.21025978028774261
8.0,3.0,10.0,23.9,23.9,20.6,25.6,66.0,64.0,73.0,60.0,778.0,632.0,0.0,778.0,793.0,604.0,0.0,793.0,0.2155149753793945,0.7213666684468587,1.48995,0.9999317256761526,-0.7685902206371817,0.22,0.54,0.22,0.22,-0.3684126138687134
8.0,3.0,11.0,25.0,23.3,20.0,23.3,62.0,64.0,76.0,71.0,897.0,362.0,0.0,897.0,811.0,293.0,0.0,739.0,0.2312306065280761,0.90425,2.17165,0.8284250694422615,-2.2674,0.22,0.54,0.22,0.22,0.130855992436409
8.0,3.0,12.0,25.0,22.8,18.9,22.2,58.0,64.0,84.0,71.0,958.0,124.0,0.0,720.0,815.0,31.0,0.0,276.0,0.2402374281679687,0.9409500000000004,2.534766666666667,0.9476323196941788,-0.7563961476709846,0.22,0.54,0.22,0.22,0.7225001454353333
8.0,3.0,13.0,25.0,22.2,19.4,22.2,58.0,68.0,81.0,71.0,960.0,13.0,0.0,474.0,819.0,13.0,0.0,66.0,0.2455476162016601,2.23715,2.73995,0.9999302900874649,-0.13956939782894473,0.22,0.54,0.22,0.22,-0.724868655204773
8.0,3.0,14.0,24.4,21.1,20.0,22.2,58.0,78.0,81.0,73.0,901.0,0.0,0.0,441.0,812.0,0.0,0.0,30.0,0.2436962609633789,6.101333333333332,2.7672833333333333,0.8284236338535739,2.3340499999999986,0.22,0.54,0.22,0.22,-0.4463936388492584
8.0,3.0,15.0,25.0,20.6,19.4,21.7,56.0,78.0,84.0,76.0,790.0,0.0,0.0,328.0,771.0,0.0,0.0,18.0,0.2456527640541992,3.6067833333333335,2.60485,0.3519187194745313,-1.8547837568080907,0.22,0.22,0.22,0.22,0.5807175636291504
8.0,3.0,16.0,23.9,20.6,18.9,20.6,64.0,73.0,87.0,81.0,632.0,0.0,0.0,446.0,604.0,0.0,0.0,206.0,0.2490760769194336,4.486683333333332,2.2511,0.9027955521842784,5.951904403375672,0.54,0.22,0.22,0.54,0.5157984495162964
8.0,3.0,17.0,23.3,20.0,18.9,20.0,64.0,76.0,87.0,81.0,362.0,0.0,0.0,437.0,293.0,0.0,0.0,482.0,0.247514030543457,4.7129666666666665,1.7120333333333333,0.999924089433075,3.663398257938904,0.54,0.22,0.22,0.54,0.1963774412870407
8.0,3.0,18.0,22.8,18.9,18.9,20.0,64.0,84.0,87.0,78.0,124.0,0.0,13.0,239.0,31.0,0.0,7.0,325.0,0.2499685324682617,0.2422167766571041,0.8893666666666666,0.9999235718430621,-0.6471529079100004,0.54,0.22,0.22,0.54,-0.5191972255706787
8.0,3.0,19.0,22.2,19.4,20.0,19.4,68.0,81.0,81.0,81.0,13.0,0.0,80.0,23.0,13.0,0.0,5.0,135.0,0.2512759870454101,1.0054707527160654e-07,0.03213333333333333,0.828416915609171,-1.032133232786258,0.54,0.22,0.22,0.54,0.08838437497615814
8.0,3.0,20.0,21.1,20.0,21.1,19.4,78.0,81.0,76.0,79.0,0.0,0.0,418.0,0.0,0.0,0.0,512.0,0.0,0.2456024326176757,1.0210673014322929e-07,0.0,0.9089326963139271,0.565616427645914,0.54,0.22,0.22,0.54,0.5691069960594177
8.0,3.0,21.0,20.6,19.4,23.9,19.4,78.0,84.0,64.0,84.0,0.0,0.0,616.0,0.0,0.0,0.0,736.0,0.0,0.2378348357280273,1.0388692220052093e-07,0.0,0.9999223486091152,0.6221153642220957,0.22,0.22,0.22,0.22,-0.4635855257511139
8.0,3.0,22.0,20.6,18.9,25.6,18.9,73.0,87.0,60.0,84.0,0.0,0.0,778.0,0.0,0.0,0.0,793.0,0.0,0.2148102522128906,1.0380065905337697e-07,0.0,0.828415692375224,-0.9999998961993408,0.22,0.22,0.22,0.22,0.5903403759002686
8.0,3.0,23.0,20.0,18.9,23.3,18.9,76.0,87.0,71.0,87.0,0.0,0.0,897.0,0.0,0.0,0.0,739.0,0.0,0.1966851073596191,9.93890855170322e-08,0.0,0.9999210812327748,1.1570084402588958,0.22,0.22,0.22,0.22,0.4837421476840973
8.0,3.0,24.0,18.9,18.9,22.2,20.0,84.0,87.0,71.0,68.0,0.0,13.0,720.0,0.0,0.0,7.0,276.0,0.0,0.1755839986604004,9.918212890625013e-08,0.0,0.9999201772486672,-5.171657659008175e-06,0.22,0.22,0.22,0.22,-0.5198246836662292
8.0,4.0,1.0,19.4,20.0,22.2,18.9,81.0,81.0,71.0,84.0,0.0,80.0,474.0,0.0,0.0,5.0,66.0,0.0,0.1702522162810058,9.974158274417289e-08,0.0,0.828413521014776,-0.9999999002584171,0.22,0.22,0.22,0.22,-0.6129550337791443
8.0,4.0,2.0,20.0,21.1,22.2,20.0,81.0,76.0,73.0,78.0,0.0,418.0,441.0,0.0,0.0,512.0,30.0,0.0,0.1580840378002929,9.964903195699065e-08,0.0,0.18235426354759388,-3.922595913855176,0.22,0.22,0.22,0.22,0.15299417078495026
8.0,4.0,3.0,19.4,23.9,21.7,19.4,84.0,64.0,76.0,81.0,0.0,616.0,328.0,0.0,0.0,736.0,18.0,0.0,0.1569343742145996,9.961525599161797e-08,0.0,0.3217269245158051,0.9790808672293173,0.22,0.22,0.22,0.22,-0.6652066111564636
8.0,4.0,4.0,18.9,25.6,20.6,19.4,87.0,60.0,81.0,81.0,0.0,778.0,446.0,0.0,0.0,793.0,206.0,0.0,0.1608464944743652,9.783109029134129e-08,0.0,0.0,-1.939395317089461,0.22,0.22,0.54,0.22,0.16902929544448853
8.0,4.0,5.0,18.9,23.3,20.0,19.4,87.0,71.0,81.0,81.0,0.0,897.0,437.0,0.0,0.0,739.0,482.0,0.0,0.1677028653454589,1.4453000483036038,0.0,0.15397978134730236,2.526994560493106,0.22,0.22,0.54,0.22,-0.7553909420967102
8.0,4.0,6.0,18.9,22.2,20.0,19.4,87.0,71.0,78.0,79.0,13.0,720.0,239.0,18.0,7.0,276.0,325.0,52.0,0.1690094340007324,2.6724999999999994,0.018600000000000002,0.0,1.7409180610342825,0.22,0.22,0.54,0.22,0.6514838337898254
8.0,4.0,7.0,20.0,22.2,19.4,20.0,81.0,71.0,81.0,76.0,80.0,474.0,23.0,111.0,5.0,66.0,135.0,47.0,0.1827238922165527,1.19695,0.15481666666666666,0.6150874788620153,5.211265007078293,0.22,0.22,0.54,0.22,-0.06280771642923355
8.0,4.0,8.0,21.1,22.2,19.4,20.0,76.0,73.0,79.0,78.0,418.0,441.0,0.0,218.0,512.0,30.0,0.0,28.0,0.200148591244873,1.5010166666666669,0.42323333333333335,0.546153311083985,0.6758504329331196,0.22,0.22,0.54,0.22,-0.6244919896125793
8.0,4.0,9.0,23.9,21.7,19.4,20.6,64.0,76.0,84.0,73.0,616.0,328.0,0.0,355.0,736.0,18.0,0.0,88.0,0.2059944713198242,1.2936833333333335,0.9791666666666665,0.0,-3.001493089495657,0.22,0.22,0.22,0.22,-0.49568676948547363
8.0,4.0,10.0,25.6,20.6,18.9,21.1,60.0,81.0,84.0,73.0,778.0,446.0,0.0,386.0,793.0,206.0,0.0,41.0,0.2118523943952636,1.3148166666666663,1.5914666666666668,0.0,-0.2766500000000005,0.22,0.54,0.22,0.22,-0.7440382838249207
8.0,4.0,11.0,23.3,20.0,18.9,21.7,71.0,81.0,87.0,73.0,897.0,437.0,0.0,615.0,739.0,482.0,0.0,262.0,0.2260206937766113,1.4594166666666664,2.1085,0.0,-0.6490833333333335,0.22,0.54,0.22,0.22,-0.21296775341033936
8.0,4.0,12.0,22.2,20.0,20.0,21.7,71.0,78.0,68.0,70.0,720.0,239.0,0.0,958.0,276.0,325.0,0.0,749.0,0.2279598660207519,2.05045,2.4881666666666664,0.0,-0.4377166666666663,0.22,0.54,0.22,0.22,0.4216293692588806
8.0,4.0,13.0,22.2,19.4,18.9,21.7,71.0,81.0,84.0,73.0,474.0,23.0,0.0,960.0,66.0,135.0,0.0,819.0,0.2254461042280273,2.366533333333334,2.7021666666666664,0.39367017189677084,2.3625418684559425,0.22,0.54,0.22,0.22,-0.6334161758422852
8.0,4.0,14.0,22.2,19.4,20.0,21.1,73.0,79.0,78.0,76.0,441.0,0.0,0.0,901.0,30.0,0.0,0.0,812.0,0.2248382372390136,2.9018999999999995,2.750366666666667,0.0,-2.2351107990164287,0.22,0.54,0.22,0.22,0.16484831273555756
8.0,4.0,15.0,21.7,19.4,19.4,20.6,76.0,84.0,81.0,75.0,328.0,0.0,0.0,784.0,18.0,0.0,0.0,771.0,0.232034829795166,2.9763999999999995,2.6163000000000003,0.15016929600060075,1.4150261855154365,0.22,0.22,0.22,0.22,-0.7466762661933899
8.0,4.0,16.0,20.6,18.9,19.4,20.0,81.0,84.0,81.0,78.0,446.0,0.0,0.0,626.0,206.0,0.0,0.0,698.0,0.2323185047480468,0.4653833333333336,2.2370833333333335,0.0,-2.6635353156213104,0.54,0.22,0.22,0.54,0.14449189603328705
8.0,4.0,17.0,20.0,18.9,19.4,20.0,81.0,87.0,81.0,78.0,437.0,0.0,0.0,438.0,482.0,0.0,0.0,580.0,0.234055991340332,0.6673333333333332,1.6573333333333333,0.1316253283855937,-0.06534356696674082,0.54,0.22,0.22,0.54,-0.07432413101196289
8.0,4.0,18.0,20.0,20.0,19.4,19.4,78.0,68.0,79.0,79.0,239.0,0.0,18.0,242.0,325.0,0.0,52.0,319.0,0.2335004352695312,0.4127333333333334,0.8317833333333333,0.050052144844272575,-0.8946769251152339,0.54,0.22,0.22,0.54,-0.28121572732925415
