month,day_type,hour,outdoor_dry_bulb_temperature,outdoor_dry_bulb_temperature_predicted_6h,outdoor_dry_bulb_temperature_predicted_12h,outdoor_dry_bulb_temperature_predicted_24h,outdoor_relative_humidity,outdoor_relative_humidity_predicted_6h,outdoor_relative_humidity_predicted_12h,outdoor_relative_humidity_predicted_24h,diffuse_solar_irradiance,diffuse_solar_irradiance_predicted_6h,diffuse_solar_irradiance_predicted_12h,diffuse_solar_irradiance_predicted_24h,direct_solar_irradiance,direct_solar_irradiance_predicted_6h,direct_solar_irradiance_predicted_12h,direct_solar_irradiance_predicted_24h,carbon_intensity,non_shiftable_load,solar_generation,electrical_storage_soc,net_electricity_consumption,electricity_pricing,electricity_pricing_predicted_6h,electricity_pricing_predicted_12h,electricity_pricing_predicted_24h,action
8.0,1.0,20.0,20.0,19.4,20.0,22.8,76.0,87.0,87.0,61.0,0.0,0.0,252.0,0.0,0.0,0.0,74.0,0.0,0.2435890921015625,0.4820833333333336,0.0,0.9999739275899581,0.48207621059952027,0.54,0.22,0.22,0.54,0.5010960698127747
8.0,1.0,21.0,20.6,19.4,20.0,20.0,70.0,90.0,84.0,84.0,0.0,0.0,292.0,0.0,0.0,0.0,35.0,0.0,0.2407391921699218,0.8071166666666669,0.0,0.9999739275843934,0.8071166666342209,0.22,0.22,0.22,0.22,0.48533082008361816
8.0,1.0,22.0,20.6,18.9,21.7,20.6,73.0,90.0,76.0,78.0,0.0,0.0,436.0,0.0,0.0,0.0,95.0,0.0,0.229270379796875,0.4758666666666666,0.0,0.9999739275843934,0.4758666666666666,0.22,0.22,0.22,0.22,0.5050556659698486
8.0,1.0,23.0,19.4,18.3,21.7,20.6,81.0,93.0,73.0,78.0,0.0,0.0,604.0,0.0,0.0,0.0,209.0,0.0,0.2152947268957519,0.5135999999999998,0.0,0.9999739275843934,0.5135999999999998,0.22,0.22,0.22,0.22,0.1971377581357956
8.0,1.0,24.0,20.0,18.9,22.2,19.4,81.0,90.0,71.0,79.0,0.0,15.0,589.0,0.0,0.0,14.0,144.0,0.0,0.1915788613100585,0.7085166666666665,0.0,0.9999739275843934,0.7085166666666665,0.22,0.22,0.22,0.22,-0.5085780620574951
8.0,2.0,1.0,19.4,20.0,21.0,20.0,87.0,87.0,78.0,78.0,0.0,116.0,554.0,0.0,0.0,42.0,133.0,0.0,0.1727136117854004,2.3836166666666685,0.0,0.8284672713505022,1.3836166666666685,0.22,0.22,0.22,0.22,0.7796455025672913
8.0,2.0,2.0,19.4,20.0,21.0,19.4,87.0,87.0,78.0,84.0,0.0,252.0,907.0,0.0,0.0,74.0,685.0,0.0,0.1668172895336914,0.18425,0.0,0.9999731463140238,1.3553415387068737,0.22,0.22,0.22,0.22,-0.13776294887065887
8.0,2.0,3.0,19.4,20.0,22.8,19.4,90.0,84.0,68.0,84.0,0.0,292.0,789.0,0.0,0.0,35.0,777.0,0.0,0.1635285398957519,0.1826833333333332,0.0,0.8487628639645197,-0.6989750563171064,0.22,0.22,0.22,0.22,0.6488747000694275
8.0,2.0,4.0,18.9,21.7,22.8,19.4,90.0,76.0,67.0,84.0,0.0,436.0,631.0,0.0,0.0,95.0,703.0,0.0,0.1625312271875,1.3324166666666666,0.0,0.9999715425594452,2.353187935974417,0.22,0.22,0.54,0.22,-0.08460190892219543
8.0,2.0,5.0,18.3,21.7,22.2,18.9,93.0,73.0,68.0,87.0,0.0,604.0,443.0,0.0,0.0,209.0,585.0,0.0,0.1673587400671387,3.1082500000000004,0.0,0.9071115999854452,2.5668136230505088,0.22,0.22,0.54,0.22,0.49114468693733215
8.0,2.0,6.0,18.9,22.2,23.3,19.4,90.0,71.0,79.0,84.0,15.0,589.0,245.0,27.0,14.0,144.0,337.0,144.0,0.1707614967763671,2.6493500000000005,0.0,0.9999703220496516,3.283772090337452,0.22,0.22,0.54,0.22,-0.6771437525749207
8.0,2.0,7.0,20.0,21.0,22.8,21.1,87.0,78.0,68.0,76.0,116.0,554.0,27.0,192.0,42.0,133.0,147.0,395.0,0.183889502395996,0.1817,0.03213333336512248,0.8284636658157605,-0.8504333333651224,0.22,0.22,0.54,0.22,-0.4110187292098999
8.0,2.0,8.0,20.0,21.0,22.8,22.8,87.0,78.0,61.0,66.0,252.0,907.0,0.0,404.0,74.0,685.0,0.0,609.0,0.1978049264521484,0.2991666666666666,0.17240000009536743,0.38770885973426883,-2.503671772942899,0.22,0.22,0.54,0.22,0.5911355018615723
8.0,2.0,9.0,20.0,22.8,20.0,24.4,84.0,68.0,84.0,64.0,292.0,789.0,0.0,611.0,35.0,777.0,0.0,730.0,0.2108287670388183,0.4024000289916994,0.39903333377838135,0.9484907252288696,3.7865090215730515,0.22,0.22,0.22,0.22,0.18014174699783325
8.0,2.0,10.0,21.7,22.8,20.6,23.9,76.0,67.0,78.0,66.0,436.0,631.0,0.0,778.0,95.0,703.0,0.0,793.0,0.2233762446647949,1.2207031250000006e-07,0.6453333339691162,0.9999640343479543,-0.28373771207948123,0.22,0.54,0.22,0.22,0.007919633761048317
8.0,2.0,11.0,21.7,22.2,20.6,25.0,73.0,68.0,78.0,62.0,604.0,443.0,0.0,897.0,209.0,585.0,0.0,811.0,0.2393086775073242,1.2207031250000006e-07,0.8648333371480307,0.9999637518413096,-0.8648348622828527,0.22,0.54,0.22,0.22,0.13178950548171997
8.0,2.0,12.0,22.2,23.3,19.4,25.0,71.0,79.0,79.0,58.0,589.0,245.0,0.0,958.0,144.0,337.0,0.0,815.0,0.2447691677241211,1.2207031250000006e-07,1.0241333351135253,0.9999637518400226,-1.0241332130507164,0.22,0.54,0.22,0.22,-0.5994258522987366
8.0,2.0,13.0,21.0,22.8,20.0,25.0,78.0,68.0,78.0,58.0,554.0,27.0,0.0,960.0,133.0,147.0,0.0,819.0,0.2435676361811523,1.2207031250000006e-07,1.105516665140788,0.8284570956061316,-2.1055165430704754,0.22,0.54,0.22,0.22,0.3469899594783783
8.0,2.0,14.0,21.0,22.8,19.4,24.4,78.0,61.0,84.0,58.0,907.0,0.0,0.0,901.0,685.0,0.0,0.0,812.0,0.2433008352714843,0.6897000813802084,1.1158833351135253,0.9999629705617027,0.7607309353489484,0.22,0.54,0.22,0.22,0.3230336010456085
8.0,2.0,15.0,22.8,20.0,19.4,25.0,68.0,84.0,84.0,56.0,789.0,0.0,0.0,790.0,777.0,0.0,0.0,771.0,0.2491606824584961,0.6624667500813808,1.0559666684468587,0.9999620432506546,-0.3935053252171329,0.22,0.22,0.22,0.22,-0.13336673378944397
8.0,2.0,16.0,22.8,20.6,19.4,23.9,67.0,78.0,84.0,64.0,631.0,0.0,0.0,632.0,703.0,0.0,0.0,604.0,0.2508627875458984,1.5676333801269535,0.9168500010172527,0.8535785912857689,-0.20273131926594812,0.54,0.22,0.22,0.54,0.7311744689941406
8.0,2.0,17.0,22.2,20.6,18.9,23.3,68.0,78.0,87.0,64.0,443.0,0.0,0.0,362.0,585.0,0.0,0.0,293.0,0.2472610998481445,2.905366668701171,0.69664999516805,0.9999613764127614,3.196243097512463,0.54,0.22,0.22,0.54,0.02714449167251587
8.0,2.0,18.0,23.3,19.4,19.4,22.8,79.0,79.0,84.0,64.0,245.0,0.0,27.0,124.0,337.0,0.0,144.0,31.0,0.2365138431572265,0.33081674118042,0.392416664759318,0.9999606048779432,-0.06160442214959527,0.54,0.22,0.22,0.54,0.7426353693008423
8.0,2.0,19.0,22.8,20.0,21.1,22.2,68.0,78.0,76.0,68.0,27.0,0.0,192.0,13.0,147.0,0.0,395.0,13.0,0.2257806089484863,2.241366666666667,0.04781666700045268,0.9999606048744286,2.1935499996457213,0.54,0.22,0.22,0.54,-0.08157481253147125
8.0,2.0,20.0,22.8,19.4,22.8,21.1,61.0,84.0,66.0,78.0,0.0,0.0,404.0,0.0,0.0,0.0,609.0,0.0,0.2217600739992676,3.582183333333333,0.0,0.9104241430004046,3.0601251004918093,0.54,0.22,0.22,0.54,-0.2024616301059723
8.0,2.0,21.0,20.0,19.4,24.4,20.6,84.0,84.0,64.0,78.0,0.0,0.0,611.0,0.0,0.0,0.0,730.0,0.0,0.2180475630119629,0.9327833333333332,0.0,0.6882024783924302,-0.36291952443167974,0.22,0.22,0.22,0.22,0.7806433439254761
8.0,2.0,22.0,20.6,19.4,23.9,20.6,78.0,84.0,66.0,73.0,0.0,0.0,778.0,0.0,0.0,0.0,793.0,0.0,0.2063346791623535,0.9965166666666664,0.0,0.9999591846922153,3.1604014021846885,0.22,0.22,0.22,0.22,-0.18912282586097717
8.0,2.0,23.0,20.6,18.9,25.0,20.0,78.0,87.0,62.0,76.0,0.0,0.0,897.0,0.0,0.0,0.0,811.0,0.0,0.1926318486711425,0.9041666666666658,0.0,0.8284525284583242,-0.0958333333333341,0.22,0.22,0.22,0.22,-0.43404653668403625
8.0,2.0,24.0,19.4,19.4,25.0,18.9,79.0,84.0,58.0,84.0,0.0,27.0,958.0,0.0,0.0,144.0,815.0,0.0,0.1794455383181152,0.7193000000000006,0.0,0.3643836792730514,-2.058477587372718,0.22,0.22,0.22,0.22,0.6272112131118774
8.0,3.0,1.0,20.0,21.1,25.0,19.4,78.0,76.0,58.0,81.0,0.0,192.0,960.0,0.0,0.0,395.0,819.0,0.0,0.1649591791411132,0.3509833333333332,0.0,0.9591505079288676,4.364952624236048,0.22,0.22,0.22,0.22,-0.22832465171813965
8.0,3.0,2.0,19.4,22.8,24.4,20.0,84.0,66.0,58.0,81.0,0.0,404.0,901.0,0.0,0.0,609.0,812.0,0.0,0.1573014365639648,2.709616666666667,0.0,0.7085438220401113,1.2484099042481116,0.22,0.22,0.22,0.22,-0.4321769177913666
8.0,3.0,3.0,19.4,24.4,25.0,19.4,84.0,64.0,56.0,84.0,0.0,611.0,790.0,0.0,0.0,730.0,771.0,0.0,0.1590283751489258,1.5360500000000008,0.0,0.24636607699941226,-1.229744709927279,0.22,0.22,0.22,0.22,0.6868030428886414
8.0,3.0,4.0,19.4,23.9,23.9,18.9,84.0,66.0,64.0,87.0,0.0,778.0,632.0,0.0,0.0,793.0,604.0,0.0,0.1568993387729492,2.090566666666668,0.0,0.8906968124307798,6.485878030274582,0.22,0.22,0.54,0.22,-0.10225766152143478
8.0,3.0,5.0,18.9,25.0,23.3,18.9,87.0,62.0,64.0,87.0,0.0,897.0,362.0,0.0,0.0,811.0,293.0,0.0,0.1573835227626953,1.5939,0.0,0.7784606573498534,0.9394871769322758,0.22,0.22,0.54,0.22,-0.15532630681991577
8.0,3.0,6.0,19.4,25.0,22.8,18.9,84.0,58.0,64.0,87.0,27.0,958.0,124.0,13.0,144.0,815.0,31.0,7.0,0.1679024746179199,0.4800499999999999,0.0,0.6079774066368027,-0.5139828524658265,0.22,0.22,0.54,0.22,-0.6221861243247986
8.0,3.0,7.0,21.1,25.0,22.2,20.0,76.0,58.0,68.0,81.0,192.0,960.0,13.0,80.0,395.0,819.0,13.0,5.0,0.1787227368083496,0.6024166666666668,0.053583334128061925,0.0,-3.142545939579157,0.22,0.22,0.54,0.22,0.09619683027267456
8.0,3.0,8.0,22.8,24.4,21.1,21.1,66.0,58.0,78.0,76.0,404.0,901.0,0.0,418.0,609.0,812.0,0.0,512.0,0.2031152252260742,0.2586833333333333,0.17521666653951007,0.08763426854956596,0.699089747567001,0.22,0.22,0.54,0.22,-0.04086760804057121
8.0,3.0,9.0,24.4,25.0,20.6,23.9,64.0,56.0,78.0,64.0,611.0,790.0,0.0,616.0,730.0,771.0,0.0,736.0,0.2138146144506836,0.1004500562032064,0.37533333110809325,0.04277893172580117,-0.5364202776588418,0.22,0.22,0.22,0.22,0.21796506643295288
8.0,3.0,10.0,23.9,23.9,20.6,25.6,66.0,64.0,73.0,60.0,778.0,632.0,0.0,778.0,793.0,604.0,0.0,793.0,0.2155149753793945,1.4684333816528328,0.6064833300908405,0.2413426060257197,2.2568425168653166,0.22,0.54,0.22,0.22,-0.3156638443470001
8.0,3.0,11.0,25.0,23.3,20.0,23.3,62.0,64.0,76.0,71.0,897.0,362.0,0.0,897.0,811.0,293.0,0.0,739.0,0.2312306065280761,0.5636000874837247,0.8948499991099039,0.0,-1.7537890510734795,0.22,0.54,0.22,0.22,0.24241602420806885
8.0,3.0,12.0,25.0,22.8,18.9,22.2,58.0,64.0,84.0,71.0,958.0,124.0,0.0,720.0,815.0,31.0,0.0,276.0,0.2402374281679687,0.7490334086100265,1.0441333338419596,0.22107677087021826,1.256265836193893,0.22,0.54,0.22,0.22,-0.38925987482070923
8.0,3.0,13.0,25.0,22.2,19.4,22.2,58.0,68.0,81.0,71.0,960.0,13.0,0.0,474.0,819.0,13.0,0.0,66.0,0.2455476162016601,0.5987000813802086,1.1334166666666665,0.0,-1.850404755390947,0.22,0.54,0.22,0.22,-0.24718965590000153
8.0,3.0,14.0,24.4,21.1,20.0,22.2,58.0,78.0,81.0,73.0,901.0,0.0,0.0,441.0,812.0,0.0,0.0,30.0,0.2436962609633789,0.7116667460123703,1.1486499989827474,0.0,-0.4369832529703771,0.22,0.54,0.22,0.22,0.5064077377319336
8.0,3.0,15.0,25.0,20.6,19.4,21.7,56.0,78.0,84.0,76.0,790.0,0.0,0.0,328.0,771.0,0.0,0.0,18.0,0.2456527640541992,1.1107667297363288,1.0841999994913738,0.4779622190234338,3.2673667898824394,0.22,0.22,0.22,0.22,-0.7534992694854736
8.0,3.0,16.0,23.9,20.6,18.9,20.6,64.0,73.0,87.0,81.0,632.0,0.0,0.0,446.0,604.0,0.0,0.0,206.0,0.2490760769194336,0.5838834228515632,0.9383000030517581,0.0,-3.189357031870271,0.54,0.22,0.22,0.54,-0.1993037462234497
8.0,3.0,17.0,23.3,20.0,18.9,20.0,64.0,76.0,87.0,81.0,362.0,0.0,0.0,437.0,293.0,0.0,0.0,482.0,0.247514030543457,1.6757333780924482,0.7103833357493083,0.0,0.9653500423431398,0.54,0.22,0.22,0.54,0.6084991097450256
8.0,3.0,18.0,22.8,18.9,18.9,20.0,64.0,84.0,87.0,78.0,124.0,0.0,13.0,239.0,31.0,0.0,7.0,325.0,0.2499685324682617,2.9161,0.39126666736602783,0.5772328936567019,6.41895745919384,0.54,0.22,0.22,0.54,0.34835678339004517
8.0,3.0,19.0,22.2,19.4,20.0,19.4,68.0,81.0,81.0,81.0,13.0,0.0,80.0,23.0,13.0,0.0,5.0,135.0,0.2512759870454101,1.431150010681152,0.04319999957084656,0.8994209926033144,3.6172719699398974,0.54,0.22,0.22,0.54,0.47147443890571594
8.0,3.0,20.0,21.1,20.0,21.1,19.4,78.0,81.0,76.0,79.0,0.0,0.0,418.0,0.0,0.0,0.0,512.0,0.0,0.2456024326176757,1.814333333333332,0.0,0.9999258401547034,2.4989084903878576,0.54,0.22,0.22,0.54,-0.4257435202598572
8.0,3.0,21.0,20.6,19.4,23.9,19.4,78.0,84.0,64.0,84.0,0.0,0.0,616.0,0.0,0.0,0.0,736.0,0.0,0.2378348357280273,1.3945333333333327,0.0,0.8284191839208123,0.39453333333333285,0.22,0.22,0.22,0.22,0.4065752625465393
8.0,3.0,22.0,20.6,18.9,25.6,18.9,73.0,87.0,60.0,84.0,0.0,0.0,778.0,0.0,0.0,0.0,793.0,0.0,0.2148102522128906,1.4439999999999995,0.0,0.999924523982337,2.62175840501768,0.22,0.22,0.22,0.22,0.5916853547096252
8.0,3.0,23.0,20.0,18.9,23.3,18.9,76.0,87.0,71.0,87.0,0.0,0.0,897.0,0.0,0.0,0.0,739.0,0.0,0.1966851073596191,1.2075333333333325,0.0,0.9999236037891305,1.2075279679835162,0.22,0.22,0.22,0.22,-0.1889287382364273
8.0,3.0,24.0,18.9,18.9,22.2,20.0,84.0,87.0,71.0,68.0,0.0,13.0,720.0,0.0,0.0,7.0,276.0,0.0,0.1755839986604004,0.9379666666666684,0.0,0.8284169475552394,-0.0620333333333315,0.22,0.22,0.22,0.22,0.17346538603305817
8.0,4.0,1.0,19.4,20.0,22.2,18.9,81.0,81.0,71.0,84.0,0.0,80.0,474.0,0.0,0.0,5.0,66.0,0.0,0.1702522162810058,1.1808666666666665,0.0,0.9864392386181279,2.290959456451845,0.22,0.22,0.22,0.22,0.567314624786377
8.0,4.0,2.0,20.0,21.1,22.2,20.0,81.0,76.0,73.0,78.0,0.0,418.0,441.0,0.0,0.0,512.0,30.0,0.0,0.1580840378002929,2.6243833333333337,0.0,0.9999219551483192,2.7190982390989147,0.22,0.22,0.22,0.22,0.0693301111459732
8.0,4.0,3.0,19.4,23.9,21.7,19.4,84.0,64.0,76.0,81.0,0.0,616.0,328.0,0.0,0.0,736.0,18.0,0.0,0.1569343742145996,0.1490166666666665,0.0,0.9999218811465236,0.14901623518606305,0.22,0.22,0.22,0.22,-0.7651681303977966
8.0,4.0,4.0,18.9,25.6,20.6,19.4,87.0,60.0,81.0,81.0,0.0,778.0,446.0,0.0,0.0,793.0,206.0,0.0,0.1608464944743652,0.1545499999999998,0.0,0.8284152249126325,-0.84545,0.22,0.22,0.54,0.22,0.0775294080376625
8.0,4.0,5.0,18.9,23.3,20.0,19.4,87.0,71.0,81.0,81.0,0.0,897.0,437.0,0.0,0.0,739.0,482.0,0.0,0.1677028653454589,1.98085,0.0,0.8990423042204774,2.4769990621093614,0.22,0.22,0.54,0.22,0.32239067554473877
8.0,4.0,6.0,18.9,22.2,20.0,19.4,87.0,71.0,78.0,79.0,13.0,720.0,239.0,18.0,7.0,276.0,325.0,52.0,0.1690094340007324,0.6993833333333337,0.0,0.9999207121881112,1.399778086196207,0.22,0.22,0.54,0.22,-0.402668833732605
8.0,4.0,7.0,20.0,22.2,19.4,20.0,81.0,71.0,81.0,76.0,80.0,474.0,23.0,111.0,5.0,66.0,135.0,47.0,0.1827238922165527,0.5931000215848794,0.05318333331743876,0.82841405595422,-0.46008331173255923,0.22,0.22,0.54,0.22,0.0773419514298439
8.0,4.0,8.0,21.1,22.2,19.4,20.0,76.0,73.0,79.0,78.0,418.0,441.0,0.0,218.0,512.0,30.0,0.0,28.0,0.200148591244873,0.4731000246683756,0.1868499992688497,0.8988702467135802,0.7811986103847176,0.22,0.22,0.54,0.22,0.7486900687217712
8.0,4.0,9.0,23.9,21.7,19.4,20.6,64.0,76.0,84.0,73.0,616.0,328.0,0.0,355.0,736.0,18.0,0.0,88.0,0.2059944713198242,0.521416691080729,0.4240666646957397,0.999918996939189,0.7854816738714451,0.22,0.22,0.22,0.22,0.3724993169307709
8.0,4.0,10.0,25.6,20.6,18.9,21.1,60.0,81.0,84.0,73.0,778.0,446.0,0.0,386.0,793.0,206.0,0.0,41.0,0.2118523943952636,0.3265667561848965,0.6522999982833863,0.9999184592927884,-0.3257363769412556,0.22,0.54,0.22,0.22,0.2606431245803833
8.0,4.0,11.0,23.3,20.0,18.9,21.7,71.0,81.0,87.0,73.0,897.0,437.0,0.0,615.0,739.0,482.0,0.0,262.0,0.2260206937766113,1.2207031250000006e-07,0.8632166735331218,0.9999184592903391,-0.8632165514770903,0.22,0.54,0.22,0.22,0.4425334632396698
8.0,4.0,12.0,22.2,20.0,20.0,21.7,71.0,78.0,68.0,70.0,720.0,239.0,0.0,958.0,276.0,325.0,0.0,749.0,0.2279598660207519,1.2207031250000006e-07,1.0250999997456867,0.9999184592903391,-1.0250998776753741,0.22,0.54,0.22,0.22,0.7059317231178284
8.0,4.0,13.0,22.2,19.4,18.9,21.7,71.0,81.0,84.0,73.0,474.0,23.0,0.0,960.0,66.0,135.0,0.0,819.0,0.2254461042280273,1.2207031250000006e-07,1.116283332824707,0.9999184592903391,-1.1162832107543945,0.22,0.54,0.22,0.22,-0.5113525390625
8.0,4.0,14.0,22.2,19.4,20.0,21.1,73.0,79.0,78.0,76.0,441.0,0.0,0.0,901.0,30.0,0.0,0.0,812.0,0.2248382372390136,1.2207031250000006e-07,1.143383332570394,0.828411803056448,-2.1433832105000814,0.22,0.54,0.22,0.22,-0.758446216583252
8.0,4.0,15.0,21.7,19.4,19.4,20.6,76.0,84.0,81.0,75.0,328.0,0.0,0.0,784.0,18.0,0.0,0.0,771.0,0.232034829795166,1.2612667277018237,1.0857166633605957,0.08983027314843309,-4.254862778634241,0.22,0.22,0.22,0.22,-0.44623902440071106
8.0,4.0,16.0,20.6,18.9,19.4,20.0,81.0,84.0,81.0,78.0,446.0,0.0,0.0,626.0,206.0,0.0,0.0,698.0,0.2323185047480468,2.4726166707356776,0.9319833285013834,0.0,1.0020987218767987,0.54,0.22,0.22,0.54,0.6700987219810486
8.0,4.0,17.0,20.0,18.9,19.4,20.0,81.0,87.0,81.0,78.0,437.0,0.0,0.0,438.0,482.0,0.0,0.0,580.0,0.234055991340332,2.8355999999999995,0.6903666610717774,0.6305462399846234,6.433495460954351,0.54,0.22,0.22,0.54,0.7166805863380432
8.0,4.0,18.0,20.0,20.0,19.4,19.4,78.0,68.0,79.0,79.0,239.0,0.0,18.0,242.0,325.0,0.0,52.0,319.0,0.2335004352695312,3.1601000000000004,0.36981666469573976,0.9999104451717584,5.32368942210704,0.54,0.22,0.22,0.54,0.3647170662879944
8.0,4.0,19.0,19.4,18.9,20.0,19.4,81.0,84.0,76.0,79.0,23.0,0.0,111.0,22.0,135.0,0.0,47.0,129.0,0.2227981252712402,3.08715,0.03660000014305115,0.9999084657709881,3.0505384586094326,0.54,0.22,0.22,0.54,-0.17238344252109528
